Title,Location,Bedrooms,Bathrooms,Size,Date,Amenities,Url,Property Type,Payment_type,Price
218 ft² Office with Service Charge Included at Opposite Jeevanjee Gardens,"Moktar Daddah street, Opposite Jeevanjee gardens, Nairobi CBD",,,218 ft²,20/05/2024,['Service Charge Included'],/listings/218-ft2-office-for-rent-nairobi-cbd-3-3481544,commercial-property,rent,"KSh 30,000
 / month"
0.7 ac Office with Fibre Internet at Maziwa,"Lavington Green, Maziwa, Lavington",,,,12/07/2024,"['Alarm', 'Balcony', 'Fibre Internet', 'Garden', 'Kids Play Area', 'Parking', 'Pet Friendly']",/listings/07-ac-office-for-rent-lavington-3662750,commercial-property,rent,"KSh 350,000
 / month"
Commercial Property in Industrial Area,Industrial Area,,,,18/03/2024,[],/listings/commercial-property-for-rent-industrial-area-3662368,commercial-property,rent,"KSh 2,357,500
 / month"
Commercial Property in Industrial Area,Industrial Area,,,,18/03/2024,[],/listings/commercial-property-for-rent-industrial-area-3662366,commercial-property,rent,"KSh 174,300
 / month"
Furnished Commercial Property with Backup Generator at Westlands,"Westlands, Westlands Area",,,,26/07/2024,"['Backup Generator', 'Balcony', 'CCTV', 'Electric Fence', 'Fibre Internet', 'Furnished', 'Lift/Elevator', 'Parking', 'Wheelchair Access']",/listings/furnished-commercial-property-for-rent-westlands-area-3661828,commercial-property,rent,"KSh 70,000
 / month"
Commercial Property in Kiambu Road,Kiambu Road,,,,22/03/2024,[],/listings/commercial-property-for-rent-kiambu-road-3660486,commercial-property,rent,"KSh 200,000
 / month"
Office in Karen Hardy,Karen Hardy,,,,18/03/2024,[],/listings/office-for-rent-karen-hardy-3659854,commercial-property,rent,"KSh 270,000
 / month"
Commercial Property in Kilimani,Kilimani,,,,18/03/2024,[],/listings/commercial-property-for-rent-kilimani-3659462,commercial-property,rent,"KSh 300,000
 / month"
Commercial Property in Kilimani,Kilimani,,,,18/03/2024,[],/listings/commercial-property-for-rent-kilimani-3659456,commercial-property,rent,"KSh 150,000
 / month"
Commercial Property in Kilimani,Kilimani,,,,18/03/2024,[],/listings/commercial-property-for-rent-kilimani-3659453,commercial-property,rent,"KSh 150,000
 / month"
Commercial Property with Service Charge Included at Vihiga Close,"34, Vihiga close, Kileleshwa",,,,26/04/2024,"['Aircon', 'Alarm', 'Backup Generator', 'Balcony', 'CCTV', 'Electric Fence', 'Garden', 'Parking', 'Service Charge Included', 'Wheelchair Access']",/listings/commercial-property-for-rent-kileleshwa-3659193,commercial-property,rent,"KSh 850,000
 / month"
Commercial Property with Service Charge Included in Parklands,"Parklands, Westlands",,,,20/04/2024,"['Parking', 'Service Charge Included']",/listings/commercial-property-for-rent-parklands-3659000,commercial-property,rent,"KSh 87,000
 / month"
Commercial Property in Kyuna,"Kyuna, Westlands",,,,18/03/2024,[],/listings/commercial-property-for-rent-kyuna-3657656,commercial-property,rent,"KSh 600,000
 / month"
"3,000 ft² Office with Service Charge Included in Westlands Area","Westlands Area, Westlands",,,3000 ft²,18/04/2024,"['Aircon', 'Alarm', 'Backup Generator', 'Balcony', 'CCTV', 'Electric Fence', 'Fibre Internet', 'Garden', 'Lift/Elevator', 'Parking', 'Service Charge Included', 'Wheelchair Access']",/listings/3000-ft2-office-for-rent-westlands-area-3656614,commercial-property,rent,"KSh 525,000
 / month"
Warehouse in Thika,Thika,,,,05/02/2024,[],/listings/warehouse-for-rent-thika-3656543,commercial-property,rent,"KSh 70,000
 / month"
Warehouse with Parking in Industrial Area,Industrial Area,,,,05/02/2024,['Parking'],/listings/warehouse-for-rent-industrial-area-3656390,commercial-property,rent,"KSh 35
 / month"
Commercial Property with Parking at Garden Estate,"Garden Estate, Roysambu",,,,18/06/2024,"['Balcony', 'Electric Fence', 'Garden', 'Parking']",/listings/commercial-property-for-rent-garden-estate-3656271,commercial-property,rent,"KSh 480,000
 / month"
Commercial Property in Karen,Karen,,,,13/05/2024,[],/listings/commercial-property-for-rent-karen-1-3655019,commercial-property,rent,"KSh 2,247,480
 / month"
"5,000 ft² Commercial Property with Parking at Lenana Close","Lenana Close, Kilimani",,,5000 ft²,01/07/2024,"['Garden', 'Parking']",/listings/5000-ft2-commercial-property-for-rent-kilimani-2-3654206,commercial-property,rent,"KSh 250,000
 / month"
Commercial Property with Service Charge Included at Kilimani,"KILIMANI, Kilimani",,,,15/03/2024,"['Alarm', 'Backup Generator', 'CCTV', 'Fibre Internet', 'Lift/Elevator', 'Parking', 'Service Charge Included']",/listings/commercial-property-for-rent-kilimani-3654005,commercial-property,rent,"KSh 150
 / month"
"1,227 ft² Office with Service Charge Included in Upper Hill",Upper Hill,,,1227 ft²,25/04/2024,"['Alarm', 'Backup Generator', 'CCTV', 'Electric Fence', 'Fibre Internet', 'Lift/Elevator', 'Parking', 'Service Charge Included', 'Wheelchair Access']",/listings/1227-ft2-office-for-rent-upper-hill-3651037,commercial-property,rent,"KSh 105
 / month"
"1,555 ft² Office with Service Charge Included in Upper Hill",Upper Hill,,,1555 ft²,25/04/2024,"['Alarm', 'Backup Generator', 'CCTV', 'Fibre Internet', 'Lift/Elevator', 'Parking', 'Service Charge Included', 'Wheelchair Access']",/listings/1555-ft2-office-for-rent-upper-hill-3651027,commercial-property,rent,"KSh 115
 / month"
Commercial Property in Kyuna,"Kyuna, Westlands",,,,05/02/2024,[],/listings/commercial-property-for-rent-kyuna-3650973,commercial-property,rent,"KSh 500,000
 / month"
0.1 ha Commercial Property at Thogoto,"Thogoto, Kikuyu Town, Kikuyu",,,,22/11/2023,[],/listings/01-ha-commercial-property-for-rent-kikuyu-town-3649513,commercial-property,rent,"KSh 200,000
 / month"
Commercial Property in Karen,Karen,,,,13/05/2024,[],/listings/commercial-property-for-rent-karen-1-3649182,commercial-property,rent,"KSh 191,200
 / month"
Commercial Property in Westlands Area,"Westlands Area, Westlands",,,,05/02/2024,[],/listings/commercial-property-for-rent-westlands-area-3648107,commercial-property,rent,"KSh 200,000
 / month"
Commercial Property with Fibre Internet at Ridgeways,Ridgeways,,,,30/07/2024,"['Fibre Internet', 'Garden', 'Parking']",/listings/commercial-property-for-rent-ridgeways-3647575,commercial-property,rent,"KSh 300,000
 / month"
Warehouse in Industrial Area,Industrial Area,,,,05/02/2024,[],/listings/warehouse-for-rent-industrial-area-3646122,commercial-property,rent,"KSh 70,000
 / month"
Commercial Property with Service Charge Included at Gigiri Crescent,"56, Gigiri crescent, Gigiri, Westlands",,,,26/04/2024,"['Aircon', 'Alarm', 'Backup Generator', 'Balcony', 'CCTV', 'Electric Fence', 'Fibre Internet', 'Garden', 'Parking', 'Service Charge Included', 'Wheelchair Access']",/listings/commercial-property-for-rent-gigiri-3645899,commercial-property,rent,"KSh 2,250,000
 / month"
Office in Kilimani,Kilimani,,,,05/02/2024,[],/listings/office-for-rent-kilimani-3645334,commercial-property,rent,"KSh 80,000
 / month"
Commercial Property in Westlands Area,"Westlands Area, Westlands",,,,05/02/2024,[],/listings/commercial-property-for-rent-westlands-area-3644011,commercial-property,rent,"KSh 350,000
 / month"
"1,925 ft² Shop with Backup Generator at Langata Road","Next to Citam, Opposite Galleria Mall, Langata Road, Karen",,,1925 ft²,28/06/2024,"['Backup Generator', 'Fibre Internet']",/listings/1925-ft2-shop-for-rent-karen-3643965,commercial-property,rent,"KSh 192,500
 / month"
Office with Service Charge Included at Off - Valley Road,"Off - Valley Road, Kilimani",,,,22/04/2024,"['Alarm', 'Backup Generator', 'Lift/Elevator', 'Parking', 'Service Charge Included', 'Wheelchair Access']",/listings/office-for-rent-kilimani-3643615,commercial-property,rent,"KSh 90,000
 / month"
Warehouse in Industrial Area,Industrial Area,,,,05/02/2024,[],/listings/warehouse-for-rent-industrial-area-3643312,commercial-property,rent,"KSh 50
 / month"
Office in Westlands Area,"Westlands Area, Westlands",,,,05/02/2024,[],/listings/office-for-rent-westlands-area-3642521,commercial-property,rent,"KSh 110
 / month"
Commercial Property at Ondiri,"Ondiri, Kikuyu Town, Kikuyu",,,,22/11/2023,[],/listings/commercial-property-for-rent-kikuyu-town-3641939,commercial-property,rent,"KSh 55,000
 / month"
Warehouse in Mlolongo,Mlolongo,,,,27/06/2024,[],/listings/warehouse-for-rent-mlolongo-3641500,commercial-property,rent,"KSh 250,000
 / month"
Warehouse with Service Charge Included in Mlolongo,Mlolongo,,,,27/06/2024,"['Backup Generator', 'CCTV', 'Electric Fence', 'Parking', 'Service Charge Included']",/listings/warehouse-for-rent-mlolongo-3641496,commercial-property,rent,"KSh 180,000
 / month"
Commercial Property in Nyali Area,"Nyali Area, Nyali",,,,02/07/2024,[],/listings/commercial-property-for-rent-nyali-area-3640951,commercial-property,rent,"KSh 93,150
 / month"
Shop with Fibre Internet at Nyamakima,"Nyamakima, Nairobi CBD",,,,29/07/2024,['Fibre Internet'],/listings/shop-for-rent-nairobi-cbd-3640790,commercial-property,rent,"KSh 8,500
 / month"
"3,983 ft² Office with Service Charge Included in Konza City",Konza City,,,3983 ft²,25/04/2024,"['Alarm', 'Backup Generator', 'CCTV', 'Fibre Internet', 'Lift/Elevator', 'Parking', 'Service Charge Included', 'Wheelchair Access']",/listings/3983-ft2-office-for-rent-konza-city-3639954,commercial-property,rent,"KSh 60
 / month"
"4,000 ft² Warehouse with Parking in Eastern ByPass","Eastern ByPass, Ruiru",,,4000 ft²,05/06/2024,['Parking'],/listings/4000-ft2-warehouse-for-rent-eastern-bypass-3634312,commercial-property,rent,"KSh 150,000
 / month"
Furnished Office with Service Charge Included in Westlands Area,"Westlands Area, Westlands",,,,20/04/2024,"['Backup Generator', 'CCTV', 'Electric Fence', 'Fibre Internet', 'Furnished', 'Lift/Elevator', 'Parking', 'Service Charge Included', 'Wheelchair Access']",/listings/furnished-office-for-rent-westlands-area-3633913,commercial-property,rent,"KSh 120
 / month"
"1,130 ft² Commercial Property with Lift in Kilimani",Kilimani,,,1130 ft²,13/05/2024,"['Lift/Elevator', 'Parking']",/listings/1130-ft2-commercial-property-for-rent-kilimani-3633834,commercial-property,rent,"KSh 130
 / month"
"8,300 ft² Warehouse with Backup Generator in Mombasa Road",Mombasa Road,,,8300 ft²,30/07/2024,"['Aircon', 'Alarm', 'Backup Generator', 'CCTV', 'Electric Fence', 'Fibre Internet', 'Parking']",/listings/8300-ft2-warehouse-for-rent-mombasa-road-3632690,commercial-property,rent,"KSh 295,000
 / month"
"7,616 ft² Warehouse with Service Charge Included in Eastern ByPass","Eastern ByPass, Ruiru",,,7616 ft²,21/06/2024,"['Aircon', 'Alarm', 'Backup Generator', 'CCTV', 'Electric Fence', 'Fibre Internet', 'Garden', 'Parking', 'Service Charge Included']",/listings/7616-ft2-warehouse-for-rent-eastern-bypass-3631442,commercial-property,rent,"KSh 265,000
 / month"
"2,500 ft² Office with Service Charge Included in Lower Kabete","Lower Kabete, Westlands",,,2500 ft²,18/04/2024,"['Aircon', 'Alarm', 'Backup Generator', 'CCTV', 'Electric Fence', 'Fibre Internet', 'Garden', 'Lift/Elevator', 'Parking', 'Service Charge Included', 'Wheelchair Access']",/listings/2500-ft2-office-for-rent-lower-kabete-3631435,commercial-property,rent,"KSh 464,000
 / month"
Office with Service Charge Included in Ngong Road,Ngong Road,,,,03/07/2024,"['Backup Generator', 'CCTV', 'Lift/Elevator', 'Parking', 'Service Charge Included', 'Wheelchair Access']",/listings/office-for-rent-ngong-road-3630171,commercial-property,rent,"KSh 130
 / month"
Commercial Property with Service Charge Included at Icd,"ICD, Mombasa Road",,,,18/06/2024,"['Fibre Internet', 'Parking', 'Service Charge Included']",/listings/commercial-property-for-rent-mombasa-road-3629686,commercial-property,rent,"KSh 2,100,000
 / month"
Commercial Property in Mombasa Road,Mombasa Road,,,,13/05/2024,[],/listings/commercial-property-for-rent-mombasa-road-1-3629104,commercial-property,rent,"KSh 491,400
 / month"
Shop in Parklands,"Parklands, Westlands",,,,12/02/2024,[],/listings/shop-for-rent-parklands-3628988,commercial-property,rent,"KSh 65,000
 / month"
Commercial Property in Mombasa Road,Mombasa Road,,,,13/05/2024,[],/listings/commercial-property-for-rent-mombasa-road-1-3628955,commercial-property,rent,"KSh 1,808,100
 / month"
"10,500 ft² Warehouse in Industrial Area",Industrial Area,,,10500 ft²,16/05/2024,[],/listings/10500-ft2-warehouse-for-rent-industrial-area-3628608,commercial-property,rent,"KSh 45
 / month"
Warehouse in Industrial Area,Industrial Area,,,,05/02/2024,[],/listings/warehouse-for-rent-industrial-area-3627003,commercial-property,rent,"KSh 36
 / month"
Office in Westlands Area,"Westlands Area, Westlands",,,,12/02/2024,[],/listings/office-for-rent-westlands-area-3626945,commercial-property,rent,"KSh 98
 / month"
Warehouse in Industrial Area,Industrial Area,,,,13/05/2024,[],/listings/warehouse-for-rent-industrial-area-3626092,commercial-property,rent,"KSh 200,000
 / month"
Warehouse in Kikuyu Town,"Kikuyu Town, Kikuyu",,,,12/02/2024,[],/listings/warehouse-for-rent-kikuyu-town-3624115,commercial-property,rent,"KSh 70,000
 / month"
Commercial Property in Mombasa Road,Mombasa Road,,,,13/05/2024,[],/listings/commercial-property-for-rent-mombasa-road-1-3623454,commercial-property,rent,"KSh 589,320
 / month"
Commercial Property in Mombasa Road,Mombasa Road,,,,13/05/2024,[],/listings/commercial-property-for-rent-mombasa-road-1-3623386,commercial-property,rent,"KSh 390,000
 / month"
Commercial Property in Mombasa Road,Mombasa Road,,,,13/05/2024,[],/listings/commercial-property-for-rent-mombasa-road-1-3623384,commercial-property,rent,"KSh 330,000
 / month"
Commercial Property in Mombasa Road,Mombasa Road,,,,13/05/2024,[],/listings/commercial-property-for-rent-mombasa-road-1-3623380,commercial-property,rent,"KSh 310,440
 / month"
Commercial Property at Red Hill Rd,"Red Hill Rd, Westlands Area, Westlands",,,,18/06/2024,[],/listings/commercial-property-for-rent-westlands-area-3623345,commercial-property,rent,Price not communicated
"Furnished 1,611 m² Office with Service Charge Included at P.o. Box 66217","Purshottam Place, Chiromo Road, P.O. Box 66217, Kitisuru, Westlands",,,1611 m²,11/04/2024,"['Aircon', 'Alarm', 'CCTV', 'Furnished', 'Service Charge Included']",/listings/furnished-1611-m2-office-for-rent-kitisuru-3594607,commercial-property,rent,"KSh 14,986
 / month"
"1,500 ft² Office in Valley Arcade",Valley Arcade,,,1500 ft²,03/07/2024,[],/listings/1500-ft2-office-for-rent-valley-arcade-3621456,commercial-property,rent,"KSh 115,000
 / month"
Shop with Service Charge Included in Karen,Karen,,,,03/07/2024,"['Alarm', 'Backup Generator', 'Balcony', 'CCTV', 'Fibre Internet', 'Lift/Elevator', 'Parking', 'Service Charge Included', 'Wheelchair Access']",/listings/shop-for-rent-karen-3621402,commercial-property,rent,"KSh 120
 / month"
"Furnished 3,028 m² Commercial Property with Fibre Internet in Westlands Area","Westlands Area, Westlands",,,3028 m²,11/04/2024,"['Aircon', 'CCTV', 'Fibre Internet', 'Furnished']",/listings/furnished-3028-m2-commercial-property-for-rent-westlands-area-3615025,commercial-property,rent,"KSh 29,275
 / month"
Furnished 110 m² Commercial Property with Fibre Internet in Westlands Area,"Westlands Area, Westlands",,,110 m²,11/04/2024,"['Aircon', 'CCTV', 'Fibre Internet', 'Furnished']",/listings/furnished-110-m2-commercial-property-for-rent-westlands-area-3615022,commercial-property,rent,"KSh 393,826
 / month"
60 m² Commercial Property with Backup Generator in Westlands Area,"Westlands Area, Westlands",,,60 m²,11/04/2024,"['Aircon', 'Backup Generator', 'CCTV', 'Fibre Internet']",/listings/60-m2-commercial-property-for-rent-westlands-area-3615017,commercial-property,rent,"KSh 128,372
 / month"
Furnished 50 m² Commercial Property with Fibre Internet in Westlands Area,"Westlands Area, Westlands",,,50 m²,11/04/2024,"['Aircon', 'CCTV', 'Fibre Internet', 'Furnished']",/listings/furnished-50-m2-commercial-property-for-rent-westlands-area-3615014,commercial-property,rent,"KSh 81,259
 / month"
Furnished 50 m² Commercial Property with Fibre Internet in Westlands Area,"Westlands Area, Westlands",,,50 m²,11/04/2024,"['Aircon', 'CCTV', 'Fibre Internet', 'Furnished']",/listings/furnished-50-m2-commercial-property-for-rent-westlands-area-3615013,commercial-property,rent,"KSh 36,985
 / month"
Office with Backup Generator in Parklands,"Parklands, Westlands",,,,12/02/2024,"['Backup Generator', 'CCTV', 'Lift/Elevator']",/listings/office-for-rent-parklands-3618233,commercial-property,rent,"KSh 100
 / month"
Commercial Property in Ruiru,Ruiru,,,,11/06/2024,[],/listings/commercial-property-for-rent-ruiru-3612838,commercial-property,rent,"KSh 180,000
 / month"
Commercial Property with Parking in Runda,"Runda, Westlands",,,,25/07/2024,"['Balcony', 'Garden', 'Parking']",/listings/commercial-property-for-rent-runda-1-3611201,commercial-property,rent,"KSh 1,400,000
 / month"
"2,586 ft² Office with Backup Generator in Ngong Road",Ngong Road,,,2586 ft²,13/05/2024,"['Backup Generator', 'CCTV', 'Lift/Elevator', 'Parking']",/listings/2586-ft2-office-for-rent-ngong-road-3610670,commercial-property,rent,"KSh 130
 / month"
Office in Westlands Area,"Westlands Area, Westlands",,,,11/06/2024,[],/listings/office-for-rent-westlands-area-3609440,commercial-property,rent,"KSh 85
 / month"
"12,000 ft² Office with Backup Generator in Mombasa Road",Mombasa Road,,,12000 ft²,12/06/2024,"['Backup Generator', 'CCTV', 'Fibre Internet', 'Lift/Elevator', 'Parking']",/listings/12000-ft2-office-for-rent-mombasa-road-3608491,commercial-property,rent,"KSh 80
 / month"
Warehouse with Cctv in Athi River,"Off Mombasa Road, Athi River",,,,12/02/2024,['CCTV'],/listings/warehouse-for-rent-athi-river-area-1-3441316,commercial-property,rent,"KSh 22
 / month"
"1,900 ft² Office with Service Charge Included at George Padmore Road","George Padmore Road, Kilimani",,,1900 ft²,26/04/2024,"['Alarm', 'Backup Generator', 'CCTV', 'Electric Fence', 'Fibre Internet', 'Garden', 'Lift/Elevator', 'Parking', 'Service Charge Included', 'Wheelchair Access']",/listings/1900-ft2-office-for-rent-kilimani-3-3410219,commercial-property,rent,"KSh 218,500
 / month"
Commercial Property with Backup Generator at Vihiga Road,"99, Vihiga Road, Kileleshwa",,,,26/04/2024,"['Aircon', 'Alarm', 'Backup Generator', 'Balcony', 'CCTV', 'Electric Fence', 'Fibre Internet', 'Garden', 'Parking', 'Wheelchair Access']",/listings/commercial-property-for-rent-kileleshwa-3605603,commercial-property,rent,"KSh 850,000
 / month"
Shop with Service Charge Included at Eastern Bypass,"Eastern Bypass, Kamakis, Ruiru",,,,29/07/2024,"['CCTV', 'Parking', 'Service Charge Included']",/listings/shop-for-rent-kamakis-3603816,commercial-property,rent,"KSh 40,000
 / month"
Office in Mombasa Road,Mombasa Road,,,,12/02/2024,[],/listings/office-for-rent-mombasa-road-3603228,commercial-property,rent,"KSh 110,000
 / month"
"6,000 ft² Warehouse with Service Charge Included in Industrial Area",Industrial Area,,,6000 ft²,05/06/2024,"['Parking', 'Service Charge Included']",/listings/6000-ft2-warehouse-for-rent-industrial-area-3603022,commercial-property,rent,"KSh 160,000
 / month"
Commercial Property with Backup Generator in Kileleshwa,Kileleshwa,,,,24/07/2024,"['Aircon', 'Alarm', 'Backup Generator', 'Balcony', 'CCTV', 'Electric Fence', 'Fibre Internet', 'Garden', 'Parking', 'Wheelchair Access']",/listings/commercial-property-for-rent-kileleshwa-3602898,commercial-property,rent,"KSh 750,000
 / month"
3.5 ac Commercial Property at Northern Bypass,"Northern Bypass, Ridgeways",,,3 ac,18/06/2024,[],/listings/35-ac-commercial-property-for-rent-ridgeways-3602092,commercial-property,rent,Price not communicated
Office with Backup Generator in Brookside,"Brookside, Westlands",,,,20/04/2024,"['Aircon', 'Alarm', 'Backup Generator', 'Balcony', 'CCTV', 'Electric Fence', 'Fibre Internet', 'Lift/Elevator', 'Parking', 'Wheelchair Access']",/listings/office-for-rent-brookside-3601100,commercial-property,rent,"KSh 179
 / month"
Office in Nairobi CBD,Nairobi CBD,,,,12/02/2024,[],/listings/office-for-rent-nairobi-cbd-3601000,commercial-property,rent,"KSh 85,000
 / month"
"7,616 ft² Warehouse with Service Charge Included at Eastern Bypass Rd","Eastern Bypass Rd, Embakasi",,,7616 ft²,18/06/2024,"['Aircon', 'Alarm', 'Backup Generator', 'CCTV', 'Electric Fence', 'Fibre Internet', 'Parking', 'Service Charge Included']",/listings/7616-ft2-warehouse-for-rent-embakasi-6-3600784,commercial-property,rent,"KSh 265,000
 / month"
"7,616 ft² Warehouse with Service Charge Included at Embakasi","Eastern Bypass Rd, Embakasi, Eastern ByPass, Ruiru",,,7616 ft²,18/06/2024,"['Aircon', 'Alarm', 'Backup Generator', 'CCTV', 'Electric Fence', 'Fibre Internet', 'Garden', 'Parking', 'Service Charge Included', 'Wheelchair Access']",/listings/7616-ft2-warehouse-for-rent-eastern-bypass-6-3600783,commercial-property,rent,"KSh 265,000
 / month"
Shop with Service Charge Included at Mombasa Rd,"Mombasa Rd, Mombasa Road",,,,18/06/2024,"['Alarm', 'Backup Generator', 'Balcony', 'CCTV', 'Electric Fence', 'Fibre Internet', 'Lift/Elevator', 'Parking', 'Service Charge Included']",/listings/shop-for-rent-mombasa-road-6-3600781,commercial-property,rent,Price not communicated
Warehouse in Juja,Juja,,,,12/02/2024,[],/listings/warehouse-for-rent-juja-3600367,commercial-property,rent,"KSh 28
 / month"
Commercial Property with Parking in Ruaraka,Ruaraka,,,,20/04/2024,"['Alarm', 'CCTV', 'Electric Fence', 'Parking', 'Wheelchair Access']",/listings/commercial-property-for-rent-ruaraka-3600089,commercial-property,rent,"KSh 60
 / month"
Warehouse with Parking in Ruaraka,Ruaraka,,,,20/04/2024,"['CCTV', 'Electric Fence', 'Parking', 'Wheelchair Access']",/listings/warehouse-for-rent-ruaraka-3600075,commercial-property,rent,"KSh 40
 / month"
Office with Backup Generator in Upper Hill,Upper Hill,,,,01/04/2024,"['Aircon', 'Alarm', 'Backup Generator', 'CCTV', 'Electric Fence', 'Fibre Internet', 'Lift/Elevator', 'Parking', 'Wheelchair Access']",/listings/office-for-rent-upper-hill-3-3597490,commercial-property,rent,"KSh 110
 / month"
Commercial Property in Industrial Area,Industrial Area,,,,12/02/2024,[],/listings/commercial-property-for-rent-industrial-area-3597011,commercial-property,rent,"KSh 55
 / month"
Furnished 80 ft² Office in Ngong Road,Ngong Road,,,80 ft²,03/07/2024,['Furnished'],/listings/furnished-80-ft2-office-for-rent-ngong-road-7-3596024,commercial-property,rent,"KSh 35,000
 / month"
Warehouse in Mombasa Road,Mombasa Road,,,,12/02/2024,[],/listings/warehouse-for-rent-mombasa-road-3595359,commercial-property,rent,"KSh 30
 / month"
"Furnished 8,831 m² Office with Service Charge Included at Kenya 00200","Britam Towers, Cnr of Hospital and Kenya Roads, Upperhill, Nairobi, Kenya 00200, Kitisuru, Westlands",,,8831 m²,11/04/2024,"['Aircon', 'Alarm', 'CCTV', 'Furnished', 'Service Charge Included']",/listings/furnished-8831-m2-office-for-rent-kitisuru-2-3594604,commercial-property,rent,"KSh 14,986
 / month"
Furnished 865 m² Office with Service Charge Included at Muthangari Dr,"Block C, Ground And First Floor, Fortis Office Park, Muthangari Dr, Kitisuru, Westlands",,,865 m²,11/04/2024,"['Aircon', 'Alarm', 'CCTV', 'Furnished', 'Service Charge Included']",/listings/furnished-865-m2-office-for-rent-kitisuru-2-3594602,commercial-property,rent,"KSh 12,590
 / month"
Furnished 605 m² Office with Service Charge Included at Nairobi,"Delta corner 2, Oracle tower, 13th floor, Westlands, P.O BOX 13796-00800, Nairobi, Kitisuru",,,605 m²,11/04/2024,"['Aircon', 'Alarm', 'CCTV', 'Furnished', 'Service Charge Included']",/listings/furnished-605-m2-office-for-rent-kitisuru-2-3594600,commercial-property,rent,"KSh 16,413
 / month"
Commercial Property in Kilimani,Kilimani,,,,12/02/2024,[],/listings/commercial-property-for-rent-kilimani-3594493,commercial-property,rent,"KSh 125
 / month"
Office in Parklands,"Parklands, Westlands",,,,12/02/2024,[],/listings/office-for-rent-parklands-3594146,commercial-property,rent,"KSh 120
 / month"
Office in Westlands Area,"Westlands Area, Westlands",,,,06/06/2024,[],/listings/office-for-rent-westlands-area-1-3594142,commercial-property,rent,"KSh 120
 / month"
Commercial Property in Spring Valley,"Spring Valley, Westlands",,,,12/02/2024,[],/listings/commercial-property-for-rent-spring-valley-3593441,commercial-property,rent,"KSh 140
 / month"
Commercial Property with Parking in Waiyaki Way,"Waiyaki Way, Westlands",,,,12/02/2024,"['CCTV', 'Parking']",/listings/commercial-property-for-rent-waiyaki-way-3593437,commercial-property,rent,Price not communicated
Warehouse with Parking in Athi River,Athi River,,,,27/06/2024,['Parking'],/listings/warehouse-for-rent-athi-river-area-6-3592989,commercial-property,rent,"KSh 170,000
 / month"
"Furnished 2,370 ft² Office with Service Charge Included in Westlands Area","Westlands Area, Westlands",,,2370 ft²,18/04/2024,"['Aircon', 'Alarm', 'Backup Generator', 'CCTV', 'Electric Fence', 'Fibre Internet', 'Furnished', 'Garden', 'Lift/Elevator', 'Parking', 'Service Charge Included', 'Wheelchair Access']",/listings/furnished-2370-ft2-office-for-rent-westlands-area-4-3592883,commercial-property,rent,"KSh 343,650
 / month"
Commercial Property with Service Charge Included in Waiyaki Way,"Waiyaki Way, Westlands",,,,22/06/2024,"['Backup Generator', 'Balcony', 'CCTV', 'Electric Fence', 'Fibre Internet', 'Lift/Elevator', 'Parking', 'Service Charge Included']",/listings/commercial-property-for-rent-waiyaki-way-1-3592752,commercial-property,rent,"KSh 20,000
 / month"
"17,246 ft² Commercial Property with Service Charge Included at Westlands","Westlands, Westlands Area",,,17246 ft²,01/07/2024,"['Lift/Elevator', 'Parking', 'Service Charge Included', 'Wheelchair Access']",/listings/17246-ft2-commercial-property-for-rent-westlands-area-3-3592303,commercial-property,rent,"KSh 2,428,527
 / month"
"3,443 ft² Commercial Property with Service Charge Included at Westlands","Westlands, Westlands Area",,,3443 ft²,01/07/2024,"['Lift/Elevator', 'Parking', 'Service Charge Included', 'Wheelchair Access']",/listings/3443-ft2-commercial-property-for-rent-westlands-area-3-3592279,commercial-property,rent,"KSh 577,183
 / month"
"5,047 ft² Commercial Property with Service Charge Included at Westlands","Westlands, Westlands Area",,,5047 ft²,01/07/2024,"['Lift/Elevator', 'Parking', 'Service Charge Included', 'Wheelchair Access']",/listings/5047-ft2-commercial-property-for-rent-westlands-area-3-3592224,commercial-property,rent,"KSh 1,012,109
 / month"
Office with Backup Generator in Waiyaki Way,"Waiyaki Way, Westlands",,,,01/04/2024,"['Alarm', 'Backup Generator', 'CCTV', 'Electric Fence', 'Fibre Internet', 'Garden', 'Lift/Elevator', 'Parking', 'Wheelchair Access']",/listings/office-for-rent-waiyaki-way-3-3591200,commercial-property,rent,"KSh 110
 / month"
Office with Parking in Nyali Area,"Nyali Area, Nyali",,,,22/07/2024,['Parking'],/listings/office-for-rent-nyali-area-10-3590300,commercial-property,rent,"KSh 40,350
 / month"
"7,578 ft² Commercial Property with Backup Generator in Kilimani","Rose Avenue, Kilimani",,,7578 ft²,22/07/2024,"['Alarm', 'Backup Generator', 'Balcony', 'CCTV', 'Electric Fence', 'Fibre Internet', 'Garden', 'Lift/Elevator', 'Parking', 'Wheelchair Access']",/listings/7578-ft2-commercial-property-for-rent-kilimani-1-3467525,commercial-property,rent,"KSh 140
 / month"
"9,255 ft² Warehouse with Parking in Eastern ByPass","Eastern ByPass, Ruiru",,,9255 ft²,16/05/2024,['Parking'],/listings/9255-ft2-warehouse-for-rent-eastern-bypass-9-3589528,commercial-property,rent,"KSh 28
 / month"
Commercial Property with Backup Generator at Kabasiran Road,"78, Kabasiran Road, Lavington",,,,26/04/2024,"['Alarm', 'Backup Generator', 'Balcony', 'CCTV', 'Electric Fence', 'Garden', 'Parking', 'Wheelchair Access']",/listings/commercial-property-for-rent-lavington-4-3589196,commercial-property,rent,"KSh 700,000
 / month"
