Title,Location,Bedrooms,Bathrooms,Size,Date,Amenities,Url,Property Type,Payment_type,Price
7 Bed House with En Suite in Thigiri,"Thigiri, Westlands",7,7,,24/07/2024,"['Aircon', 'Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Golf Course', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",/listings/7-bedroom-house-for-sale-thigiri-3701257,houses,sale,"KSh 250,000,000"
5 Bed Townhouse with En Suite in Nyari,"Nyari, Westlands",5,5,,24/07/2024,"['Aircon', 'Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Golf Course', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",/listings/5-bedroom-townhouse-for-sale-nyari-3701256,houses,sale,"KSh 160,000,000"
3 Bed Townhouse with En Suite in Lower Kabete,"Lower Kabete, Westlands",3,3,,24/07/2024,"['Aircon', 'Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Golf Course', 'Gym', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",/listings/3-bedroom-townhouse-for-sale-lower-kabete-3701230,houses,sale,"KSh 95,000,000"
5 Bed Townhouse with En Suite in Lower Kabete,"Lower Kabete, Westlands",5,5,,24/07/2024,"['Aircon', 'Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Golf Course', 'Gym', 'Hospital', 'Kids Play Area', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",/listings/5-bedroom-townhouse-for-sale-lower-kabete-3701222,houses,sale,"KSh 180,000,000"
5 Bed Townhouse with En Suite in Loresho,"Loresho, Westlands",5,5,,24/07/2024,"['Aircon', 'Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Golf Course', 'Gym', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",/listings/5-bedroom-townhouse-for-sale-loresho-3701218,houses,sale,"KSh 150,000,000"
5 Bed Townhouse with En Suite in Kyuna,"Kyuna, Westlands",5,6,,15/07/2024,"['Backup Generator', 'Balcony', 'CCTV', 'Electric Fence', 'En Suite', 'Garden', 'Gated Community', 'Parking', 'Staff Quarters']",/listings/5-bedroom-townhouse-for-sale-kyuna-3701168,houses,sale,"KSh 88,000,000"
3 Bed House with En Suite in Kitengela,Kitengela,3,4,,19/06/2024,"['Aircon', 'Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Gym', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Walk In Closet', 'Wheelchair Access']",/listings/3-bedroom-house-for-sale-kitengela-3701146,houses,sale,"KSh 6,500,000"
4 Bed House with En Suite in Ongata Rongai,Ongata Rongai,4,3,1800 ft²,08/07/2024,"['En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Kids Play Area', 'Parking', 'Wheelchair Access']",/listings/4-bedroom-house-for-sale-ongata-rongai-3701108,houses,sale,"KSh 7,300,000"
3 Bed Townhouse with En Suite in Redhill,Redhill,3,4,,15/03/2024,"['Backup Generator', 'Balcony', 'En Suite', 'Garden', 'Parking', 'Scenic View', 'Swimming Pool']",/listings/3-bedroom-townhouse-for-sale-red-hill-3642019,houses,sale,"KSh 29,000,000"
3 Bed House with En Suite in Thika,Thika,3,3,,19/06/2024,"['Balcony', 'En Suite', 'Garden', 'Parking']",/listings/3-bedroom-house-for-sale-thika-3701092,houses,sale,"KSh 8,900,000"
5 Bed Villa with En Suite in Lavington,Lavington,5,6,630 m²,19/06/2024,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Golf Course', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet', 'Wheelchair Access']",/listings/5-bedroom-villa-for-sale-lavington-3701052,houses,sale,"KSh 115,000,000"
5 Bed Townhouse with En Suite in Kitisuru,"Kitisuru, Westlands",5,6,,19/06/2024,"['Aircon', 'Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Gym', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet', 'Wheelchair Access']",/listings/5-bedroom-townhouse-for-sale-kitisuru-3701060,houses,sale,"KSh 120,000,000"
5 Bed Townhouse with En Suite in Runda,"Runda, Westlands",5,6,,19/06/2024,"['Balcony', 'En Suite', 'Garden', 'Gated Community', 'Parking', 'Staff Quarters', 'Walk In Closet']",/listings/5-bedroom-townhouse-for-sale-runda-3698689,houses,sale,"KSh 115,000,000"
4 Bed Townhouse with En Suite in Karen,Karen,4,5,,08/06/2024,"['Aircon', 'Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Gym', 'Hospital', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet', 'Wheelchair Access']",/listings/4-bedroom-townhouse-for-sale-karen-3698711,houses,sale,"KSh 75,000,000"
5 Bed House with En Suite at Mombasa Road,"Mombasa Road, Athi River",5,4,1 ac,12/06/2024,"['Alarm', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Hospital', 'Kids Play Area', 'Parking', 'School', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet']",/listings/5-bedroom-house-for-sale-athi-river-area-3699653,houses,sale,"KSh 45,000,000"
4 Bed Villa with En Suite at Mombasa Road,"Mombasa Road, Machakos",4,4,328 m²,12/06/2024,"['Balcony', 'Borehole', 'Bus Stop', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Golf Course', 'Gym', 'Hospital', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",/listings/4-bedroom-villa-for-sale-machakos-town-3673938,houses,sale,"KSh 22,400,000"
4 Bed House with En Suite in Nyali Area,"Nyali Area, Nyali",4,3,,18/06/2024,"['En Suite', 'Garden', 'Gated Community', 'Golf Course', 'School', 'Shopping Centre', 'Staff Quarters']",/listings/4-bedroom-house-for-sale-nyali-area-3700805,houses,sale,"KSh 55,000,000"
4 Bed Villa with En Suite in Kikambala,Kikambala,4,5,,18/06/2024,"['Aircon', 'Backup Generator', 'Borehole', 'Electric Fence', 'En Suite', 'Furnished', 'Garden', 'Sea View', 'Swimming Pool']",/listings/furnished-4-bedroom-villa-for-sale-kikambala-3700794,houses,sale,"KSh 65,000,000"
4 Bed Townhouse with En Suite in Lavington,Lavington,4,5,,18/06/2024,"['Aircon', 'Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Gym', 'Hospital', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Walk In Closet', 'Wheelchair Access']",/listings/4-bedroom-townhouse-for-sale-lavington-3700789,houses,sale,"KSh 25,000,000"
6 Bed House with En Suite at Runda Road,"55, Runda Road, Runda, Westlands",6,6,,01/06/2024,"['Aircon', 'Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Gym', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Sea View', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",/listings/6-bedroom-house-for-sale-runda-3697001,houses,sale,"KSh 350,000,000"
5 Bed House with En Suite at Kamakis,"Mitikenda, Kamakis, Ruiru",5,4,,18/06/2024,"['Alarm', 'Balcony', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Gym', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Serviced', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet', 'Wheelchair Access']",/listings/5-bedroom-house-for-sale-kamakis-3700688,houses,sale,"KSh 20,000,000"
3 Bed Villa with En Suite at Mtwapa,"Mtepeni, Mtwapa",3,3,1 ac,01/07/2024,"['BBQ', 'Balcony', 'Borehole', 'Bus Stop', 'En Suite', 'Furnished', 'Garden', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Serviced', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet', 'Wheelchair Access']",/listings/furnished-3-bedroom-villa-for-sale-mtwapa-3700648,houses,sale,"KSh 32,500,000"
5 Bed House with En Suite in Runda,"Runda, Westlands",5,5,,15/07/2024,"['Alarm', 'BBQ', 'Balcony', 'CCTV', 'Electric Fence', 'En Suite', 'Garden', 'Gym', 'Kids Play Area', 'Parking', 'Scenic View']",/listings/5-bedroom-house-for-sale-runda-3700615,houses,sale,"KSh 80,000,000"
5 Bed House with Backup Generator in Runda,"Runda, Westlands",5,5,,15/07/2024,"['Aircon', 'BBQ', 'Backup Generator', 'Balcony', 'Electric Fence', 'Kids Play Area', 'Parking', 'Scenic View']",/listings/5-bedroom-house-for-sale-runda-3700613,houses,sale,"KSh 130,000,000"
5 Bed Villa with Swimming Pool in Diani,Diani,5,3,350 m²,17/06/2024,"['Aircon', 'BBQ', 'Balcony', 'Borehole', 'Fibre Internet', 'Garden', 'Golf Course', 'Hospital', 'Parking', 'School', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool']",/listings/5-bedroom-villa-for-sale-diani-3700597,houses,sale,Price not communicated
4 Bed House with En Suite at Muteero,"Muteero, Karen",4,4,,14/06/2024,"['Backup Generator', 'Balcony', 'Bus Stop', 'Electric Fence', 'En Suite', 'Garden', 'Gated Community', 'Golf Course', 'Hospital', 'Parking', 'Scenic View', 'School', 'Serviced', 'Shopping Centre', 'Staff Quarters']",/listings/4-bedroom-house-for-sale-karen-3700259,houses,sale,"KSh 75,000,000"
4 Bed Villa with En Suite at Mugutha,"Kwa kabogo mugutha, Mugutha, Eastern ByPass, Ruiru",4,5,,17/06/2024,"['Alarm', 'Balcony', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Golf Course', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Serviced', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet']",/listings/4-bedroom-villa-for-sale-eastern-bypass-3700551,houses,sale,"KSh 14,500,000"
5 Bed House with En Suite at Marula,"Marula, Karen",5,5,1 ac,17/06/2024,"['Balcony', 'Bus Stop', 'Electric Fence', 'En Suite', 'Garden', 'Golf Course', 'Hospital', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Staff Quarters']",/listings/5-bedroom-house-for-sale-karen-3700410,houses,sale,"KSh 130,000,000"
4 Bed Townhouse with En Suite at Gitanga Road,"Gitanga Road, Lavington",4,3,,17/06/2024,"['Balcony', 'Bus Stop', 'En Suite', 'Garden', 'Gated Community', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Staff Quarters']",/listings/4-bedroom-townhouse-for-sale-lavington-3700414,houses,sale,"KSh 26,000,000"
4 Bed House with En Suite at Mukoma,"Mukoma, Karen",4,4,,17/06/2024,"['Balcony', 'Bus Stop', 'Electric Fence', 'En Suite', 'Garden', 'Gated Community', 'Golf Course', 'Hospital', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet']",/listings/4-bedroom-house-for-sale-karen-3700433,houses,sale,"KSh 85,000,000"
4 Bed House with En Suite at Kifaru Road,"Kifaru Road, Karen Hardy",4,4,,17/06/2024,"['Balcony', 'Bus Stop', 'Electric Fence', 'En Suite', 'Garden', 'Gated Community', 'Golf Course', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet']",/listings/4-bedroom-house-for-sale-karen-hardy-3700434,houses,sale,"KSh 95,000,000"
4 Bed Townhouse with En Suite at Paradise Lost,"Paradise Lost, Kiambu Road",4,4,,17/06/2024,"['Alarm', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Hospital', 'Parking', 'Scenic View', 'School', 'Serviced', 'Shopping Centre', 'Staff Quarters']",/listings/4-bedroom-townhouse-for-sale-kiambu-road-3700435,houses,sale,"KSh 60,000,000"
9 Bed House with En Suite at Miotoni,"Miotoni, Karen",9,9,,17/06/2024,"['Aircon', 'Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Golf Course', 'Gym', 'Hospital', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet']",/listings/9-bedroom-house-for-sale-karen-3700436,houses,sale,"KSh 450,000,000"
4 Bed Townhouse with En Suite at Gitanga Road,"Gitanga Road, Lavington",4,4,,27/06/2024,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Golf Course', 'Gym', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Serviced', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",/listings/4-bedroom-townhouse-for-sale-lavington-3700505,houses,sale,"KSh 185,000,000"
4 Bed Townhouse with En Suite at Mugutha,"Behind spur mall, Mugutha, Ruiru",4,4,,16/06/2024,"['Alarm', 'Balcony', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Golf Course', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Serviced', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet']",/listings/4-bedroom-townhouse-for-sale-ruiru-3700498,houses,sale,"KSh 16,500,000"
4 Bed House with En Suite in South C,South C,4,2,,16/06/2024,"['Balcony', 'En Suite', 'Parking']",/listings/4-bedroom-house-for-sale-south-c-3700483,houses,sale,"KSh 21,000,000"
4 Bed Townhouse with En Suite in Spring Valley,"Spring Valley, Westlands",4,4,,15/06/2024,"['Alarm', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Golf Course', 'Hospital', 'Kids Play Area', 'Parking', 'School', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet']",/listings/4-bedroom-townhouse-for-sale-spring-valley-3700426,houses,sale,"KSh 59,000,000"
4 Bed Townhouse with En Suite in Kitisuru,"Kitisuru, Westlands",4,4,,24/07/2024,"['Aircon', 'Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Golf Course', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet', 'Wheelchair Access']",/listings/4-bedroom-townhouse-for-sale-kitisuru-3700360,houses,sale,"KSh 70,000,000"
5 Bed Townhouse with En Suite in Kitisuru,"Kitisuru, Westlands",5,5,,24/07/2024,"['Aircon', 'Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Golf Course', 'Gym', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet', 'Wheelchair Access']",/listings/5-bedroom-townhouse-for-sale-kitisuru-3700358,houses,sale,"KSh 120,000,000"
4 Bed Townhouse with En Suite in Kitisuru,"Kitisuru, Westlands",4,4,,24/07/2024,"['Aircon', 'Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Golf Course', 'Gym', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",/listings/4-bedroom-townhouse-for-sale-kitisuru-3700355,houses,sale,"KSh 45,000,000"
4 Bed House with En Suite in Karen,Karen,4,4,2026 m²,14/06/2024,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Golf Course', 'Hospital', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Serviced', 'Staff Quarters', 'Walk In Closet', 'Wheelchair Access']",/listings/4-bedroom-house-for-sale-karen-3441146,houses,sale,"KSh 65,000,000"
5 Bed Townhouse with En Suite at At Tatu City,"167, Sylver Hill Street, at Tatu City, Tatu City, Ruiru",5,5,6000 ft²,14/06/2024,"['Aircon', 'Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Golf Course', 'Gym', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Sea View', 'Service Charge Included', 'Serviced', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",/listings/5-bedroom-townhouse-for-sale-tatu-city-3700296,houses,sale,"KSh 35,000,000"
4 Bed House with En Suite at Eastern Bypass,"Eastern Bypass, Ruiru",4,4,,27/06/2024,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Golf Course', 'Gym', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Serviced', 'Shopping Centre', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",/listings/4-bedroom-house-for-sale-ruiru-3700294,houses,sale,"KSh 13,600,000"
5 Bed Townhouse with En Suite at Kiambu Road,"Kiambu Road, Runda, Westlands",5,5,,14/06/2024,"['Backup Generator', 'Balcony', 'Bus Stop', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Serviced', 'Shopping Centre', 'Staff Quarters']",/listings/5-bedroom-townhouse-for-sale-runda-3700264,houses,sale,"KSh 75,000,000"
4 Bed Townhouse with En Suite at Runda Gardens,"Runda Gardens, Kiambu Road",4,4,,14/06/2024,"['Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Gym', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Serviced', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool']",/listings/4-bedroom-townhouse-for-sale-kiambu-road-3700253,houses,sale,"KSh 40,000,000"
5 Bed House with En Suite at Kitisuru,"Kitisuru, Westlands",5,5,,14/06/2024,"['Aircon', 'Alarm', 'Backup Generator', 'Balcony', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Gym', 'Hospital', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet']",/listings/5-bedroom-house-for-sale-kitisuru-3700250,houses,sale,"KSh 125,000,000"
5 Bed House with En Suite at Mumwe,"Mumwe, Runda, Westlands",5,5,,14/06/2024,"['Aircon', 'Alarm', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gym', 'Hospital', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",/listings/5-bedroom-house-for-sale-runda-3699979,houses,sale,"KSh 350,000,000"
4 Bed House with En Suite at Hardy,"Hardy, Karen Hardy",4,4,,14/06/2024,"['Balcony', 'Bus Stop', 'Electric Fence', 'En Suite', 'Garden', 'Gated Community', 'Golf Course', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Staff Quarters']",/listings/4-bedroom-house-for-sale-karen-hardy-3699981,houses,sale,"KSh 130,000,000"
4 Bed House with En Suite at Lavington,Lavington,4,5,,15/07/2024,"['En Suite', 'Garden', 'Gated Community', 'Parking', 'Shopping Centre', 'Staff Quarters']",/listings/4-bedroom-house-for-sale-lavington-3700198,houses,sale,"KSh 78,000,000"
4 Bed House with En Suite in Kiambu Road,Kiambu Road,4,4,,14/06/2024,"['En Suite', 'Garden', 'Parking']",/listings/4-bedroom-house-for-sale-kiambu-road-3700194,houses,sale,"KSh 39,500,000"
5 Bed House with En Suite at Runda Palm Gardens,"Runda Palm Gardens, Kiambu Road",5,5,,06/06/2024,"['Alarm', 'Balcony', 'Borehole', 'Bus Stop', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Golf Course', 'Hospital', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Staff Quarters', 'Walk In Closet']",/listings/5-bedroom-house-for-sale-kiambu-road-3447099,houses,sale,"KSh 75,000,000"
5 Bed House with En Suite in Kitisuru,"Kitisuru, Westlands",5,5,,27/07/2024,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet', 'Wheelchair Access']",/listings/5-bedroom-house-for-sale-kitisuru-3699935,houses,sale,"KSh 125,000,000"
4 Bed Townhouse with En Suite in Lavington,Lavington,4,5,,12/06/2024,"['Aircon', 'Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gym', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Walk In Closet', 'Wheelchair Access']",/listings/4-bedroom-townhouse-for-sale-lavington-3699625,houses,sale,"KSh 60,000,000"
3 Bed Townhouse with En Suite at Kitengela Acacia,"Kitengela Acacia, Kitengela",3,4,145 m²,20/05/2024,"['Aircon', 'Alarm', 'BBQ', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gym', 'Hospital', 'Parking', 'Scenic View', 'School', 'Serviced', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet', 'Wheelchair Access']",/listings/3-bedroom-townhouse-for-sale-kitengela-3667765,houses,sale,"KSh 7,000,000"
4 Bed House in Nyali Area,"Nyali Area, Nyali",4,,,17/07/2024,[],/listings/4-bedroom-house-for-sale-nyali-area-12-3463535,houses,sale,"KSh 33,000,000"
4 Bed Townhouse with En Suite at Eastern Bypass,"Eastern bypass, Membley, Ruiru",4,4,,27/06/2024,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Golf Course', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Serviced', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet', 'Wheelchair Access']",/listings/4-bedroom-townhouse-for-sale-membley-3700035,houses,sale,"KSh 26,000,000"
5 Bed Townhouse with En Suite at Forest Edge Road,"Forest Edge Road, Karen",5,5,,27/06/2024,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Golf Course', 'Gym', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Serviced', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",/listings/5-bedroom-townhouse-for-sale-karen-3699997,houses,sale,"KSh 135,000,000"
3 Bed House with En Suite at Mombasa Road,"Mombasa Road, Athi River",3,2,156 m²,12/06/2024,"['Balcony', 'Borehole', 'Bus Stop', 'En Suite', 'Fibre Internet', 'Garden', 'Gym', 'Hospital', 'Parking', 'School', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool']",/listings/3-bedroom-house-for-sale-athi-river-area-3650127,houses,sale,"KSh 14,250,000"
8 Bed House with En Suite in Runda,"Runda, Westlands",8,8,,05/07/2024,"['Alarm', 'BBQ', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Golf Course', 'Gym', 'Hospital', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool']",/listings/8-bedroom-house-for-sale-runda-3699913,houses,sale,"KSh 200,000,000"
5 Bed Townhouse with En Suite in Lavington,Lavington,5,6,550 m²,13/06/2024,"['BBQ', 'Balcony', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Garden', 'Gated Community', 'Hospital', 'Kids Play Area', 'Parking', 'School', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet']",/listings/5-bedroom-townhouse-for-sale-lavington-3699865,houses,sale,"KSh 130,000,000"
5 Bed Townhouse with En Suite in Lavington,Lavington,5,6,500 m²,13/06/2024,"['BBQ', 'Balcony', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Garden', 'Gated Community', 'Hospital', 'Kids Play Area', 'Parking', 'School', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet']",/listings/5-bedroom-townhouse-for-sale-lavington-3699858,houses,sale,"KSh 130,000,000"
