Title,Location,Bedrooms,Bathrooms,Size,Date,Amenities,Url,Property Type,Payment_type,Price
Commercial Property with Fibre Internet at Waiyaki Way,"Waiyaki Way, Westlands",,,,06/02/2024,"['Balcony', 'Electric Fence', 'Fibre Internet', 'Parking']",/listings/commercial-property-for-sale-waiyaki-way-3668159,commercial-property,sale,"KSh 45,000,000"
"37,500 ft² Warehouse with Backup Generator at Lusaka Rd","Lusaka Rd, Industrial Area",,,37500 ft²,03/07/2024,"['Alarm', 'Backup Generator', 'CCTV', 'Electric Fence', 'Fibre Internet', 'Parking', 'Wheelchair Access']",/listings/37500-ft2-warehouse-for-sale-industrial-area-3665663,commercial-property,sale,"KSh 220,000,000"
780 ft² Commercial Property with Fibre Internet at Karen,Karen,,,780 ft²,22/07/2024,"['Balcony', 'Fibre Internet', 'Garden', 'Parking']",/listings/780-ft2-commercial-property-for-sale-karen-1-3620640,commercial-property,sale,"KSh 120,000,000"
Commercial Property with Backup Generator at Lockwood Area Mbaruk,"Lockwood Area Mbaruk, Nakuru County",,,,16/07/2024,"['Backup Generator', 'CCTV', 'Electric Fence', 'Fibre Internet', 'Garden', 'Parking', 'Wheelchair Access']",/listings/commercial-property-for-sale-nakuru-3614984,commercial-property,sale,"KSh 30,000,000"
Office with Lift in Nyali Area,"Nyali Area, Nyali",,,,02/07/2024,"['CCTV', 'Lift/Elevator', 'Parking', 'Wheelchair Access']",/listings/office-for-sale-nyali-area-3598702,commercial-property,sale,"KSh 6,000,000"
"Furnished 39,609 ft² Commercial Property with Service Charge Included at Lavingt ...","Gitonga road, Lavington",,,39609 ft²,10/07/2024,"['Aircon', 'Alarm', 'Backup Generator', 'Balcony', 'CCTV', 'Electric Fence', 'Fibre Internet', 'Furnished', 'Garden', 'Parking', 'Service Charge Included', 'Wheelchair Access']",/listings/furnished-39609-ft2-commercial-property-for-sale-lavington-3578472,commercial-property,sale,"KSh 650,000,000"
"63,500 ft² Commercial Property with Backup Generator at General Motors","Mombasa road, General motors, Mombasa Road",,,63500 ft²,10/07/2024,"['Aircon', 'Alarm', 'Backup Generator', 'CCTV', 'Electric Fence', 'Fibre Internet', 'Garden', 'Parking', 'Wheelchair Access']",/listings/63500-ft2-commercial-property-for-sale-mombasa-road-3578464,commercial-property,sale,"KSh 600,000,000"
"12,100 ft² Commercial Property in Ngara",Ngara,,,12100 ft²,02/07/2024,[],/listings/12100-ft2-commercial-property-for-sale-ngara-10-3473715,commercial-property,sale,"KSh 200,000,000"
Office with Backup Generator in Industrial Area,Industrial Area,,,,02/07/2024,"['Alarm', 'Backup Generator', 'CCTV', 'Fibre Internet', 'Lift/Elevator', 'Parking', 'Wheelchair Access']",/listings/office-for-sale-industrial-area-14-3448825,commercial-property,sale,"KSh 425,000,000"
Commercial Property at Fisheries,"Fisheries, Bamburi",,,,22/07/2024,[],/listings/commercial-property-for-sale-bamburi-10-3486169,commercial-property,sale,"KSh 40,000,000"
