Title,Location,Bedrooms,Bathrooms,Size,Date,Amenities,Url,Property Type,Payment_type,Price
1 Bed Apartment with Borehole at Mbcl Apartments - Umoja Road,"MBCL Apartments - Umoja Road, Ongata Rongai",1,1,,29/07/2024,"['Balcony', 'Borehole', 'Bus Stop', 'Hospital', 'Parking', 'School', 'Shopping Centre']",/listings/1-bedroom-apartment-for-rent-ongata-rongai-3707174,flats-apartments,rent,"KSh 11,000
 / month"
Furnished 2 Bed Apartment with En Suite at Dennis Pritt Rd,"Kitale Lane, Dennis Pritt Rd, Kilimani",2,3,140 m²,22/07/2024,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Furnished', 'Garden', 'Gated Community', 'Golf Course', 'Gym', 'Hospital', 'Kids Play Area', 'Lift/Elevator', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Wheelchair Access']",/listings/furnished-2-bedroom-apartment-for-rent-kilimani-3708096,flats-apartments,rent,"KSh 285,000
 / month"
4 Bed Apartment with Swimming Pool at Off Chiromo Road,"Off Chiromo Road, Riverside, Westlands",4,4,,25/04/2024,"['Backup Generator', 'Electric Fence', 'Garden', 'Hospital', 'Parking', 'School', 'Shopping Centre', 'Swimming Pool']",/listings/4-bedroom-apartment-for-rent-riverside-3653618,flats-apartments,rent,"KSh 220,000
 / month"
3 Bed Apartment with En Suite in Kileleshwa,Kileleshwa,3,3,,31/07/2024,"['Alarm', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gym', 'Hospital', 'Kids Play Area', 'Lift/Elevator', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",/listings/3-bedroom-apartment-for-rent-kileleshwa-3711029,flats-apartments,rent,"KSh 170,000
 / month"
3 Bed Apartment with En Suite in Westlands Area,"Brookside drive westland, Westlands Area, Westlands",3,4,,31/07/2024,"['Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Garden', 'Gym', 'Kids Play Area', 'Lift/Elevator', 'Parking', 'Pet Friendly', 'Scenic View', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet']",/listings/3-bedroom-apartment-for-rent-westlands-area-3711059,flats-apartments,rent,"KSh 280,000
 / month"
3 Bed Apartment with En Suite at Ruaka,Ruaka,3,2,,31/07/2024,"['Balcony', 'Bus Stop', 'En Suite', 'Fibre Internet', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Shopping Centre']",/listings/3-bedroom-apartment-for-rent-ruaka-3711057,flats-apartments,rent,"KSh 45,000
 / month"
Serviced 2 Bed Apartment with En Suite in Westlands Area,"Westlands Area, Westlands",2,2,,31/07/2024,"['BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Lift/Elevator', 'Parking', 'Serviced', 'Swimming Pool']",/listings/2-bedroom-apartment-for-rent-westlands-area-3711054,flats-apartments,rent,"KSh 80,000
 / month"
3 Bed Apartment with En Suite at Kirawa,"kirawa, Kitisuru, Westlands",3,2,,31/07/2024,"['Alarm', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Gym', 'Hospital', 'Kids Play Area', 'Lift/Elevator', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Swimming Pool', 'Wheelchair Access']",/listings/3-bedroom-apartment-for-rent-kitisuru-3711055,flats-apartments,rent,"KSh 100,000
 / month"
1 Bed Apartment with En Suite in Westlands Area,"Westlands Area, Westlands",1,1,,31/07/2024,"['Aircon', 'Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Golf Course', 'Hospital', 'Scenic View', 'School', 'Sea View', 'Service Charge Included', 'Shopping Centre']",/listings/1-bedroom-apartment-for-rent-westlands-area-3711048,flats-apartments,rent,"KSh 60,000
 / month"
3 Bed Apartment with En Suite in Kilimani,Kilimani,3,3,,31/07/2024,"['Backup Generator', 'Balcony', 'Borehole', 'CCTV', 'Electric Fence', 'En Suite', 'Garden', 'Gated Community', 'Gym', 'Kids Play Area', 'Lift/Elevator', 'Parking', 'Pet Friendly', 'Service Charge Included', 'Swimming Pool']",/listings/3-bedroom-apartment-for-rent-kilimani-3711036,flats-apartments,rent,"KSh 140,000
 / month"
2 Bed Apartment with Swimming Pool in Kilimani,Kilimani,2,2,,31/07/2024,"['Backup Generator', 'Balcony', 'Borehole', 'CCTV', 'Electric Fence', 'Garden', 'Gated Community', 'Gym', 'Kids Play Area', 'Lift/Elevator', 'Parking', 'Pet Friendly', 'Service Charge Included', 'Swimming Pool']",/listings/2-bedroom-apartment-for-rent-kilimani-3711034,flats-apartments,rent,"KSh 110,000
 / month"
2 Bed Apartment with En Suite in Kileleshwa,Kileleshwa,2,2,,31/07/2024,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Golf Course', 'Gym', 'Hospital', 'Kids Play Area', 'Lift/Elevator', 'Parking', 'Pet Friendly', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Swimming Pool', 'Wheelchair Access']",/listings/2-bedroom-apartment-for-rent-kileleshwa-3711031,flats-apartments,rent,"KSh 95,000
 / month"
2 Bed Apartment with Swimming Pool in Kilimani,Kilimani,2,1,,31/07/2024,"['Backup Generator', 'Balcony', 'Borehole', 'CCTV', 'Electric Fence', 'Garden', 'Gated Community', 'Gym', 'Kids Play Area', 'Lift/Elevator', 'Parking', 'Pet Friendly', 'Service Charge Included', 'Swimming Pool']",/listings/2-bedroom-apartment-for-rent-kilimani-3711030,flats-apartments,rent,"KSh 90,000
 / month"
2 Bed Apartment with En Suite in Kileleshwa,Kileleshwa,2,2,,31/07/2024,"['Alarm', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Gym', 'Hospital', 'Kids Play Area', 'Lift/Elevator', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",/listings/2-bedroom-apartment-for-rent-kileleshwa-3711028,flats-apartments,rent,"KSh 140,000
 / month"
Furnished 3 Bed Apartment with En Suite in Kileleshwa,Kileleshwa,3,3,,31/07/2024,"['Alarm', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Furnished', 'Gated Community', 'Gym', 'Hospital', 'Kids Play Area', 'Lift/Elevator', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",/listings/furnished-3-bedroom-apartment-for-rent-kileleshwa-3711027,flats-apartments,rent,"KSh 370,000
 / month"
2 Bed Apartment with En Suite at Peponi Road,"Peponi road, Westlands Area, Westlands",2,2,,31/07/2024,"['Backup Generator', 'Balcony', 'Borehole', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Gym', 'Lift/Elevator', 'Parking', 'Scenic View', 'Service Charge Included', 'Shopping Centre', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",/listings/2-bedroom-apartment-for-rent-westlands-area-3711012,flats-apartments,rent,"KSh 175,000
 / month"
3 Bed Apartment with Swimming Pool at Hatheru Road,"Hatheru Road, Lavington",3,2,,31/07/2024,"['Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'Fibre Internet', 'Gated Community', 'Hospital', 'School', 'Shopping Centre', 'Swimming Pool']",/listings/3-bedroom-apartment-for-rent-lavington-3711024,flats-apartments,rent,"KSh 90,000
 / month"
3 Bed Apartment with Staff Quarters at Matundu Lane,"Matundu, Matundu Lane, Westlands Area, Westlands",3,2,,31/07/2024,"['Balcony', 'CCTV', 'Electric Fence', 'Fibre Internet', 'Garden', 'Gated Community', 'Hospital', 'Parking', 'Pet Friendly', 'School', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet']",/listings/3-bedroom-apartment-for-rent-westlands-area-3711013,flats-apartments,rent,"KSh 150,000
 / month"
Serviced 2 Bed Apartment with En Suite in Lavington,Lavington,2,2,,31/07/2024,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Furnished', 'Garden', 'Gated Community', 'Golf Course', 'Gym', 'Hospital', 'Kids Play Area', 'Lift/Elevator', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Serviced', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",/listings/furnished-2-bedroom-apartment-for-rent-lavington-3705555,flats-apartments,rent,"KSh 200,000
 / month"
Furnished 2 Bed Apartment with En Suite in Brookside,"Brookside, Westlands",2,2,100 m²,29/07/2024,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Furnished', 'Gated Community', 'Golf Course', 'Gym', 'Hospital', 'Lift/Elevator', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",/listings/furnished-2-bedroom-apartment-for-rent-brookside-3710391,flats-apartments,rent,"KSh 240,000
 / month"
Serviced 2 Bed Apartment with En Suite in Lavington,Lavington,2,2,,31/07/2024,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Furnished', 'Garden', 'Gated Community', 'Golf Course', 'Gym', 'Hospital', 'Kids Play Area', 'Lift/Elevator', 'Parking', 'Pet Friendly', 'Scenic View', 'School', 'Service Charge Included', 'Serviced', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",/listings/furnished-2-bedroom-apartment-for-rent-lavington-3708850,flats-apartments,rent,"KSh 200,000
 / month"
2 Bed Apartment with En Suite at Othaya Rd,"Othaya Rd, Kileleshwa",2,2,,31/07/2024,"['Backup Generator', 'Balcony', 'Borehole', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Gym', 'Kids Play Area', 'Lift/Elevator', 'Parking', 'Scenic View', 'Service Charge Included', 'Shopping Centre', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",/listings/2-bedroom-apartment-for-rent-kileleshwa-3711017,flats-apartments,rent,"KSh 100,000
 / month"
2 Bed Apartment with En Suite at General Mathenge,"General Mathenge, Westlands Area, Westlands",2,2,,31/07/2024,"['Backup Generator', 'Balcony', 'Borehole', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Gym', 'Lift/Elevator', 'Parking', 'Scenic View', 'Service Charge Included', 'Shopping Centre', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",/listings/2-bedroom-apartment-for-rent-westlands-area-3711014,flats-apartments,rent,"KSh 315,000
 / month"
3 Bed Apartment with En Suite at Kiambu Road,"Kiambu road, Kiambu Road",3,2,,31/07/2024,"['Alarm', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Golf Course', 'Gym', 'Hospital', 'Kids Play Area', 'Parking', 'Pet Friendly', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Swimming Pool', 'Wheelchair Access']",/listings/3-bedroom-apartment-for-rent-kiambu-road-3710995,flats-apartments,rent,"KSh 76,600
 / month"
1 Bed Apartment with En Suite at Fare Acres,"Fare Acres, Karen",1,1,,31/07/2024,"['Alarm', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Golf Course', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Shopping Centre']",/listings/1-bedroom-apartment-for-rent-karen-3711007,flats-apartments,rent,"KSh 35,000
 / month"
1 Bed Apartment with En Suite in Kilimani,Kilimani,1,1,,31/07/2024,"['Aircon', 'Alarm', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Golf Course', 'Gym', 'Hospital', 'Kids Play Area', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",/listings/1-bedroom-apartment-for-rent-kilimani-3711006,flats-apartments,rent,"KSh 90,000
 / month"
2 Bed Apartment with En Suite at Kilimani,Kilimani,2,2,,31/07/2024,"['Aircon', 'Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Gated Community', 'Golf Course', 'Gym', 'Hospital', 'Kids Play Area', 'Lift/Elevator', 'Parking', 'Scenic View', 'School', 'Shopping Centre', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",/listings/2-bedroom-apartment-for-rent-kilimani-3710989,flats-apartments,rent,"KSh 100,000
 / month"
Serviced 2 Bed Apartment with En Suite in Rhapta Road,"Rhapta Road, Westlands",2,2,,31/07/2024,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Furnished', 'Garden', 'Gym', 'Lift/Elevator', 'Parking', 'Service Charge Included', 'Serviced', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",/listings/furnished-2-bedroom-apartment-for-rent-rhapta-road-3710993,flats-apartments,rent,"KSh 180,000
 / month"
Furnished 2 Bed Apartment with En Suite at Lantana Road,"Lantana Road, Westlands Area, Westlands",2,2,,31/07/2024,"['Backup Generator', 'Balcony', 'Borehole', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Furnished', 'Gym', 'Lift/Elevator', 'Parking', 'Scenic View', 'Service Charge Included', 'Shopping Centre', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",/listings/furnished-2-bedroom-apartment-for-rent-westlands-area-3710990,flats-apartments,rent,"KSh 250,000
 / month"
Furnished 2 Bed Apartment with En Suite in Kileleshwa,Kileleshwa,2,2,,31/07/2024,"['Alarm', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Furnished', 'Garden', 'Gated Community', 'Gym', 'Hospital', 'Kids Play Area', 'Lift/Elevator', 'Parking', 'Pet Friendly', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",/listings/furnished-2-bedroom-apartment-for-rent-kileleshwa-3710988,flats-apartments,rent,"KSh 300,000
 / month"
Serviced 3 Bed Apartment with En Suite in Parklands,"Parklands, Westlands",3,3,,31/07/2024,"['Aircon', 'Balcony', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Furnished', 'Golf Course', 'Gym', 'Hospital', 'Parking', 'Scenic View', 'School', 'Serviced', 'Shopping Centre', 'Swimming Pool']",/listings/furnished-3-bedroom-apartment-for-rent-parklands-3710960,flats-apartments,rent,"KSh 250,000
 / month"
Serviced 1 Bed Apartment with En Suite at Kindaruma Rd,"Kindaruma Rd, Kilimani",1,2,,03/06/2024,"['Aircon', 'Alarm', 'BBQ', 'Backup Generator', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Furnished', 'Garden', 'Gated Community', 'Golf Course', 'Gym', 'Hospital', 'Kids Play Area', 'Lift/Elevator', 'Parking', 'Pet Friendly', 'Scenic View', 'School', 'Service Charge Included', 'Serviced', 'Shopping Centre', 'Swimming Pool', 'Wheelchair Access']",/listings/furnished-1-bedroom-apartment-for-rent-kilimani-3694347,flats-apartments,rent,"KSh 125,000
 / month"
Serviced 1 Bed Apartment with En Suite at Dennis Pritt,"Dennis Pritt, Kilimani",1,2,,03/06/2024,"['Aircon', 'Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Furnished', 'Garden', 'Gated Community', 'Gym', 'Hospital', 'Kids Play Area', 'Lift/Elevator', 'Parking', 'Pet Friendly', 'Scenic View', 'School', 'Service Charge Included', 'Serviced', 'Shopping Centre', 'Swimming Pool', 'Wheelchair Access']",/listings/furnished-1-bedroom-apartment-for-rent-kilimani-3694356,flats-apartments,rent,"KSh 120,000
 / month"
Serviced Studio Apartment with En Suite at Kindaruma Rd,"Kindaruma Rd, Kilimani",0,2,,03/06/2024,"['Aircon', 'Alarm', 'BBQ', 'Backup Generator', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Furnished', 'Garden', 'Gated Community', 'Gym', 'Hospital', 'Kids Play Area', 'Lift/Elevator', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Serviced', 'Shopping Centre', 'Swimming Pool', 'Wheelchair Access']",/listings/furnished-studio-apartment-for-rent-kilimani-3694375,flats-apartments,rent,"KSh 110,000
 / month"
Serviced Studio Apartment with En Suite at Trm,"TRM, Thika Road",0,1,,03/06/2024,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Furnished', 'Garden', 'Gym', 'Hospital', 'Lift/Elevator', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Serviced', 'Shopping Centre', 'Wheelchair Access']",/listings/furnished-studio-apartment-for-rent-thika-road-3663911,flats-apartments,rent,"KSh 2,500
 / month"
Serviced Studio Apartment with En Suite at Othaya Road,"Othaya road, Kileleshwa",0,1,,03/06/2024,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Furnished', 'Garden', 'Gym', 'Hospital', 'Lift/Elevator', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Serviced', 'Shopping Centre']",/listings/furnished-studio-apartment-for-rent-kileleshwa-3663915,flats-apartments,rent,"KSh 90,000
 / month"
3 Bed Apartment with En Suite in Parklands,"Parklands, Westlands",3,3,,22/07/2024,"['BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Golf Course', 'Gym', 'Hospital', 'Kids Play Area', 'Lift/Elevator', 'Parking', 'Pet Friendly', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet']",/listings/3-bedroom-apartment-for-rent-parklands-3708360,flats-apartments,rent,"KSh 160,000
 / month"
Furnished 1 Bed Apartment with Swimming Pool in Lavington,Lavington,1,1,83 m²,30/07/2024,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'Fibre Internet', 'Furnished', 'Garden', 'Gated Community', 'Golf Course', 'Gym', 'Hospital', 'Lift/Elevator', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Swimming Pool', 'Wheelchair Access']",/listings/furnished-1-bedroom-apartment-for-rent-lavington-3710507,flats-apartments,rent,"KSh 125,000
 / month"
Serviced 1 Bed Apartment with En Suite in Westlands Area,"Westlands Area, Westlands",1,1,,30/07/2024,"['BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Furnished', 'Golf Course', 'Gym', 'Hospital', 'Kids Play Area', 'Lift/Elevator', 'Parking', 'Scenic View', 'School', 'Serviced', 'Shopping Centre', 'Swimming Pool']",/listings/furnished-1-bedroom-apartment-for-rent-westlands-area-3710562,flats-apartments,rent,"KSh 180,000
 / month"
Serviced Studio Apartment with En Suite at Kangundo Rd,"Kangundo rd, Kileleshwa",0,,,03/06/2024,"['Alarm', 'BBQ', 'Backup Generator', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Furnished', 'Garden', 'Gated Community', 'Gym', 'Hospital', 'Kids Play Area', 'Lift/Elevator', 'Parking', 'Pet Friendly', 'Scenic View', 'School', 'Service Charge Included', 'Serviced', 'Shopping Centre', 'Wheelchair Access']",/listings/furnished-studio-apartment-for-rent-kileleshwa-3694317,flats-apartments,rent,"KSh 95,000
 / month"
1 Bed Apartment with Swimming Pool in Kilimani,Kilimani,1,1,95 m²,31/07/2024,"['Alarm', 'BBQ', 'Backup Generator', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'Garden', 'Golf Course', 'Gym', 'Hospital', 'Kids Play Area', 'Lift/Elevator', 'Parking', 'Pet Friendly', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Swimming Pool', 'Wheelchair Access']",/listings/1-bedroom-apartment-for-rent-kilimani-3710974,flats-apartments,rent,"KSh 75,000
 / month"
Serviced 2 Bed Apartment with En Suite in Rosslyn,"Rosslyn, Westlands",2,2,,31/07/2024,"['Backup Generator', 'Balcony', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Furnished', 'Garden', 'Golf Course', 'Gym', 'Hospital', 'Parking', 'Pet Friendly', 'Scenic View', 'School', 'Service Charge Included', 'Serviced', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool']",/listings/furnished-2-bedroom-apartment-for-rent-rosslyn-3710973,flats-apartments,rent,"KSh 165,000
 / month"
4 Bed Apartment with En Suite at Rhapta Road,"0731J, Rhapta Road, Westlands Area, Westlands",4,5,1900 ft²,31/07/2024,"['Aircon', 'Alarm', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Gated Community', 'Hospital', 'Lift/Elevator', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet', 'Wheelchair Access']",/listings/4-bedroom-apartment-for-rent-westlands-area-3710959,flats-apartments,rent,"KSh 160,000
 / month"
1 Bed Apartment with En Suite at Kilimani,Kilimani,1,1,,31/07/2024,"['Balcony', 'Borehole', 'Bus Stop', 'Electric Fence', 'En Suite', 'Garden', 'Hospital', 'Parking', 'Pet Friendly', 'School', 'Service Charge Included', 'Shopping Centre', 'Walk In Closet']",/listings/1-bedroom-apartment-for-rent-kilimani-3710963,flats-apartments,rent,"KSh 50,000
 / month"
1 Bed Apartment with En Suite in Ruaka,Ruaka,1,1,,31/07/2024,"['Alarm', 'BBQ', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Garden', 'Gated Community', 'Golf Course', 'Gym', 'Hospital', 'Kids Play Area', 'Lift/Elevator', 'Parking', 'Pet Friendly', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",/listings/1-bedroom-apartment-for-rent-ruaka-3710958,flats-apartments,rent,"KSh 43,000
 / month"
3 Bed Apartment with En Suite in Kileleshwa,Kileleshwa,3,3,,31/07/2024,"['Alarm', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Gym', 'Hospital', 'Lift/Elevator', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",/listings/3-bedroom-apartment-for-rent-kileleshwa-3710944,flats-apartments,rent,"KSh 170,000
 / month"
Furnished 1 Bed Apartment with En Suite in Kileleshwa,Kileleshwa,1,1,,31/07/2024,"['Alarm', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Furnished', 'Gym', 'Hospital', 'Lift/Elevator', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",/listings/furnished-1-bedroom-apartment-for-rent-kileleshwa-3710943,flats-apartments,rent,"KSh 160,000
 / month"
3 Bed Apartment with En Suite in Kileleshwa,Kileleshwa,3,3,,31/07/2024,"['Alarm', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Gym', 'Hospital', 'Kids Play Area', 'Lift/Elevator', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",/listings/3-bedroom-apartment-for-rent-kileleshwa-3710936,flats-apartments,rent,"KSh 140,000
 / month"
Furnished 3 Bed Apartment with En Suite in Riverside,"Riverside, Westlands",3,4,,31/07/2024,"['Backup Generator', 'Balcony', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Furnished', 'Garden', 'Gated Community', 'Gym', 'Lift/Elevator', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet']",/listings/furnished-3-bedroom-apartment-for-rent-riverside-3710935,flats-apartments,rent,"KSh 380,000
 / month"
3 Bed Apartment with En Suite in Kileleshwa,Kileleshwa,3,3,,31/07/2024,"['Alarm', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Hospital', 'Kids Play Area', 'Lift/Elevator', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Walk In Closet', 'Wheelchair Access']",/listings/3-bedroom-apartment-for-rent-kileleshwa-3710934,flats-apartments,rent,"KSh 130,000
 / month"
Furnished 3 Bed Apartment with En Suite in Kileleshwa,Kileleshwa,3,3,,31/07/2024,"['Alarm', 'Backup Generator', 'Balcony', 'Borehole', 'Bus Stop', 'CCTV', 'Electric Fence', 'En Suite', 'Fibre Internet', 'Furnished', 'Gym', 'Hospital', 'Kids Play Area', 'Lift/Elevator', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Shopping Centre', 'Staff Quarters', 'Swimming Pool', 'Walk In Closet', 'Wheelchair Access']",/listings/furnished-3-bedroom-apartment-for-rent-kileleshwa-3710933,flats-apartments,rent,"KSh 350,000
 / month"
Serviced 1 Bed Apartment with En Suite in Upper Hill,Upper Hill,1,1,,31/07/2024,"['Alarm', 'Backup Generator', 'Balcony', 'Borehole', 'CCTV', 'En Suite', 'Fibre Internet', 'Furnished', 'Garden', 'Gym', 'Hospital', 'Kids Play Area', 'Lift/Elevator', 'Parking', 'Scenic View', 'School', 'Service Charge Included', 'Serviced', 'Shopping Centre', 'Swimming Pool', 'Walk In Closet']",/listings/furnished-1-bedroom-apartment-for-rent-upper-hill-3710929,flats-apartments,rent,"KSh 90,000
 / month"
