Title,Location,Bedrooms,Bathrooms,Size,Date,Amenities,Url,Property Type,Payment_type,Price
Land at Kisamis,"Kisamis, Kiserian",,,,20/06/2024,['Scenic View'],/listings/land-for-sale-kiserian-3621052,land,sale,"KSh 3,500,000"
Residential Land at 14Th Drive Kerarapon,"14th Drive Kerarapon, Ngong",,,,20/06/2024,['Scenic View'],/listings/residential-land-for-sale-ngong-3621047,land,sale,"KSh 9,500,000"
1 ac Land at Kyuna,"loresho, kyuna, Loresho, Westlands",,,1 ac,16/05/2024,"['Bus Stop', 'Hospital', 'Shopping Centre']",/listings/1-ac-land-for-sale-loresho-3615516,land,sale,"KSh 130,000,000"
Land at Katani,Katani,,,,16/05/2024,"['Hospital', 'School', 'Shopping Centre']",/listings/land-for-sale-katani-3617928,land,sale,"KSh 10,000,000"
Land at Nyamataro Kisii,"Nyamataro Kisii, Kisumu",,,,20/06/2024,"['Scenic View', 'Shopping Centre']",/listings/land-for-sale-kisumu-3621000,land,sale,"KSh 5,000,000"
Land at Kinja Estate,"Kinja Estate, Naivasha Road",,,,20/06/2024,['Scenic View'],/listings/land-for-sale-naivasha-road-3620992,land,sale,"KSh 55,000,000"
Commercial Land at Nanyuki Town,"Nanyuki Town, Nanyuki",,,,20/06/2024,['Shopping Centre'],/listings/commercial-land-for-sale-nanyuki-3620983,land,sale,Price not communicated
Land at Ngina Road,"NGINA ROAD, Naivasha Road",,,,20/06/2024,['Shopping Centre'],/listings/land-for-sale-naivasha-road-3620964,land,sale,"KSh 18,000,000"
Residential Land at Matasia,"MATASIA, Ngong",,,,20/06/2024,"['Bus Stop', 'Shopping Centre']",/listings/residential-land-for-sale-ngong-3620947,land,sale,"KSh 8,500,000"
Commercial Land at Nanyuki Town Cbd,"Nanyuki Town CBD, Nanyuki",,,,20/06/2024,"['Bus Stop', 'Shopping Centre']",/listings/commercial-land-for-sale-nanyuki-3620933,land,sale,"KSh 160,000,000"
Land at Ridgemount,"Ridgemount, Gilgil",,,,20/06/2024,['Scenic View'],/listings/land-for-sale-gilgil-3620928,land,sale,"KSh 3,000,000"
1 ac Land in Kilimani,Kilimani,,,1 ac,29/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Shopping Centre']",/listings/1-ac-land-for-sale-kilimani-3620744,land,sale,"KSh 350,000,000"
Land in Kilifi,Kilifi,,,,22/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Sea View', 'Shopping Centre']",/listings/land-for-sale-kilifi-town-3620378,land,sale,"KSh 800,000,000"
Land in Vipingo,Vipingo,,,,22/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Sea View', 'Shopping Centre']",/listings/land-for-sale-vipingo-3620278,land,sale,"KSh 22,500,000"
Land in Nyali Area,"Nyali Area, Nyali",,,,22/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Sea View', 'Shopping Centre']",/listings/land-for-sale-nyali-area-3620226,land,sale,"KSh 200,000,000"
Land in Mtwapa,Mtwapa,,,,22/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Sea View', 'Shopping Centre']",/listings/land-for-sale-mtwapa-3620158,land,sale,"KSh 1,300,000"
Land in Rironi,"Rironi, Limuru",,,,27/06/2024,['Shopping Centre'],/listings/land-for-sale-rironi-3620119,land,sale,"KSh 110,000,000"
Land in Kikambala,Kikambala,,,,22/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Sea View', 'Shopping Centre']",/listings/land-for-sale-kikambala-3619774,land,sale,"KSh 50,000,000"
0.5 ac Land at Un Crescent,"UN Crescent, Gigiri, Westlands",,,,01/07/2024,"['Hospital', 'School', 'Shopping Centre']",/listings/05-ac-land-for-sale-gigiri-3619653,land,sale,"KSh 120,000,000"
Land in Nyali Area,"Nyali Area, Nyali",,,,15/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Sea View', 'Shopping Centre']",/listings/land-for-sale-nyali-area-3619649,land,sale,"KSh 825,000,000"
Residential Land in Watamu,Watamu,,,,18/03/2024,"['Scenic View', 'Sea View']",/listings/residential-land-for-sale-watamu-3619477,land,sale,"KSh 11,000,000"
Land in Vipingo,Vipingo,,,,22/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Sea View', 'Shopping Centre']",/listings/land-for-sale-vipingo-3619448,land,sale,"KSh 4,500,000"
Land in Kilifi County,Kilifi County,,,,22/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Sea View', 'Shopping Centre']",/listings/land-for-sale-kilifi-3619407,land,sale,"KSh 3,500,000"
Land in Vipingo,Vipingo,,,,22/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Sea View', 'Shopping Centre']",/listings/land-for-sale-vipingo-3619404,land,sale,"KSh 50,000,000"
Land in Kilifi County,Kilifi County,,,,22/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Sea View', 'Shopping Centre']",/listings/land-for-sale-kilifi-3619390,land,sale,"KSh 13,500,000"
Residential Land in Vipingo,Vipingo,,,,22/07/2024,[],/listings/residential-land-for-sale-vipingo-3619388,land,sale,"KSh 75,000,000"
Land in Tigoni,"Tigoni, Limuru",,,,27/06/2024,[],/listings/land-for-sale-tigoni-3619241,land,sale,"KSh 105,000,000"
Land in Kikambala,Kikambala,,,,22/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Sea View', 'Shopping Centre']",/listings/land-for-sale-kikambala-3619379,land,sale,"KSh 95,000,000"
Land in Mtwapa,Mtwapa,,,,22/07/2024,[],/listings/land-for-sale-mtwapa-3619330,land,sale,"KSh 6,500,000"
0.05 ha Residential Land at Sigona,"Sigona, Kikuyu Town, Kikuyu",,,,22/11/2023,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Shopping Centre']",/listings/005-ha-residential-land-for-sale-kikuyu-town-3619252,land,sale,"KSh 4,500,000"
Land in Kileleshwa,Kileleshwa,,,,03/06/2024,"['Bus Stop', 'Hospital', 'School', 'Shopping Centre']",/listings/land-for-sale-kileleshwa-3619158,land,sale,"KSh 230,000,000"
Land in Kikambala,"Mombasa Malindi HIGHWAY, Kikambala",,,,22/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Sea View', 'Shopping Centre']",/listings/land-for-sale-kikambala-3488542,land,sale,"KSh 350,000,000"
0.5 ac Commercial Land at Along Mombasa - Malindi Highway,"Along Mombasa - Malindi Highway, Malindi",,,,22/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Sea View', 'Shopping Centre']",/listings/05-ac-commercial-land-for-sale-malindi-3619111,land,sale,"KSh 15,000,000"
2.6 ac Land in Kikambala,Kikambala,,,2 ac,22/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Sea View', 'Shopping Centre']",/listings/26-ac-land-for-sale-kikambala-3619108,land,sale,"KSh 120,000,000"
5 ac Land in Nyali Area,"Nyali Area, Nyali",,,5 ac,22/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Sea View', 'Shopping Centre']",/listings/5-ac-land-for-sale-nyali-area-3619107,land,sale,"KSh 600,000,000"
Residential Land at Ruaka Road,"44, Ruaka Road, Runda, Westlands",,,,26/04/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Shopping Centre']",/listings/residential-land-for-sale-runda-3619032,land,sale,"KSh 65,000,000"
0.05 ha Residential Land at Rose Gate,"Rose Gate, Kikuyu Town, Kikuyu",,,,22/11/2023,"['Bus Stop', 'Hospital', 'School', 'Shopping Centre']",/listings/005-ha-residential-land-for-sale-kikuyu-town-3618947,land,sale,"KSh 1,850,000"
Residential Land at Kamangu,"Kamangu, Kikuyu Town, Kikuyu",,,,22/11/2023,"['Bus Stop', 'Scenic View', 'Shopping Centre']",/listings/residential-land-for-sale-kikuyu-town-3618919,land,sale,"KSh 1,400,000"
0.05 ha Residential Land at Kamangu,"Kamangu, Kikuyu Town, Kikuyu",,,,22/11/2023,"['Bus Stop', 'Scenic View', 'Shopping Centre']",/listings/005-ha-residential-land-for-sale-kikuyu-town-3618899,land,sale,"KSh 1,250,000"
Land at Kamangu,"Kamangu, Kikuyu Town, Kikuyu",,,,22/11/2023,"['Bus Stop', 'Scenic View', 'School', 'Shopping Centre']",/listings/land-for-sale-kikuyu-town-3618695,land,sale,"KSh 1,100,000"
0.046 ha Land at Kamangu,"Kamangu, Kikuyu Town, Kikuyu",,,,22/11/2023,"['Bus Stop', 'Scenic View', 'Shopping Centre']",/listings/0046-ha-land-for-sale-kikuyu-town-3618679,land,sale,"KSh 750,000"
Land in Rosslyn,"Rosslyn, Westlands",,,,05/02/2024,[],/listings/land-for-sale-rosslyn-3618575,land,sale,Price not communicated
Residential Land at Kinanda Road,"88, Kinanda Road, Kitisuru, Westlands",,,,26/04/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Sea View', 'Shopping Centre']",/listings/residential-land-for-sale-kitisuru-3618450,land,sale,"KSh 43,000,000"
Residential Land at Kitisuru Ridge 44,"Kitisuru Ridge 44, Kitisuru, Westlands",,,,26/04/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Sea View', 'Shopping Centre']",/listings/residential-land-for-sale-kitisuru-3618444,land,sale,"KSh 340,000,000"
Residential Land at Kinanda Road,"77, Kinanda Road, Kitisuru, Westlands",,,,26/04/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Sea View', 'Shopping Centre']",/listings/residential-land-for-sale-kitisuru-3618434,land,sale,"KSh 45,000,000"
Land in Diani,Diani,,,,17/06/2024,"['Scenic View', 'School', 'Sea View', 'Shopping Centre']",/listings/land-for-sale-diani-3618356,land,sale,"KSh 35,000,000"
Land in Narok,Narok,,,,17/06/2024,[],/listings/land-for-sale-narok-3618350,land,sale,"KSh 112,500,000"
Land in Karen,Karen,,,,17/06/2024,[],/listings/land-for-sale-karen-3618342,land,sale,"KSh 125,000,000"
Land in Kitengela,Kitengela,,,,17/06/2024,[],/listings/land-for-sale-kitengela-3618334,land,sale,"KSh 66,000,000"
"1,000 m² Land at Mtwapa","La-marina, Mtwapa",,,1000 m²,01/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Shopping Centre']",/listings/1000-m2-land-for-sale-mtwapa-3617752,land,sale,"KSh 12,500,000"
Land in Kitisuru,"Kitisuru, Westlands",,,,17/06/2024,[],/listings/land-for-sale-kitisuru-3617725,land,sale,"KSh 110,000,000"
Land in Rosslyn,"Rosslyn, Westlands",,,,17/06/2024,[],/listings/land-for-sale-rosslyn-3617724,land,sale,"KSh 800,000,000"
Land in Karen Hardy,Karen Hardy,,,,17/06/2024,[],/listings/land-for-sale-karen-hardy-3617672,land,sale,"KSh 320,000,000"
0.5 ac Residential Land in Kiambu Road,Kiambu Road,,,,06/06/2024,"['Bus Stop', 'Hospital', 'School', 'Shopping Centre']",/listings/05-ac-residential-land-for-sale-kiambu-road-3617626,land,sale,"KSh 18,000,000"
Land in Athi River,Athi River,,,,05/02/2024,[],/listings/land-for-sale-athi-river-area-3617552,land,sale,Price not communicated
0.0123 ac Land in Ongata Rongai,Ongata Rongai,,,,08/07/2024,[],/listings/00123-ac-land-for-sale-ongata-rongai-3617290,land,sale,"KSh 3,000,000"
0.07 ha Land at Thogoto,"Thogoto, Kikuyu Town, Kikuyu",,,,22/11/2023,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Shopping Centre']",/listings/007-ha-land-for-sale-kikuyu-town-3616640,land,sale,"KSh 8,000,000"
0.4 ha Land at Tilisi,"Tilisi, Rironi, Limuru",,,,22/11/2023,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Shopping Centre']",/listings/04-ha-land-for-sale-rironi-3616574,land,sale,"KSh 30,000,000"
Residential Land at Stream Drive,"Stream drive, Garden Estate, Roysambu",,,,30/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Shopping Centre']",/listings/residential-land-for-sale-garden-estate-3616449,land,sale,"KSh 18,000,000"
Commercial Land at Redhil Road,"99, Redhil Road, Nyari, Westlands",,,,26/04/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Sea View', 'Shopping Centre']",/listings/commercial-land-for-sale-nyari-3616377,land,sale,"KSh 180,000,000"
Commercial Land at Abc,"90, ABC, Waiyaki Way, Westlands",,,,26/04/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Sea View', 'Shopping Centre']",/listings/commercial-land-for-sale-waiyaki-way-3616375,land,sale,"KSh 550,000,000"
Residential Land at Rosslyn Redhill Road,"77, Rosslyn Redhill Road, Rosslyn, Westlands",,,,26/04/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Shopping Centre']",/listings/residential-land-for-sale-rosslyn-3616361,land,sale,"KSh 800,000,000"
100 ac Land in Mombasa Road,Mombasa Road,,,100 ac,18/03/2024,[],/listings/100-ac-land-for-sale-mombasa-road-3616204,land,sale,Price not communicated
0.1 ha Residential Land at Kikuyu,"Kikuyu, Kikuyu Town",,,,22/11/2023,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Shopping Centre']",/listings/01-ha-residential-land-for-sale-kikuyu-town-3616192,land,sale,"KSh 12,000,000"
0.044 ha Residential Land at Ondiri,"Ondiri, Kikuyu Town, Kikuyu",,,,22/11/2023,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Shopping Centre']",/listings/0044-ha-residential-land-for-sale-kikuyu-town-3615947,land,sale,"KSh 3,500,000"
0.46 ha Residential Land at Ondiri,"Ondiri, Kikuyu Town, Kikuyu",,,,22/11/2023,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Shopping Centre']",/listings/046-ha-residential-land-for-sale-kikuyu-town-3615844,land,sale,"KSh 3,500,000"
0.05 ha Residential Land at Gikambura,"Gikambura, Kikuyu Town, Kikuyu",,,,22/11/2023,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Shopping Centre']",/listings/005-ha-residential-land-for-sale-kikuyu-town-3615794,land,sale,"KSh 2,650,000"
0.5 ac Land at Half Acre In Muthaiga North'S Parkside Villas,"Half Acre in Muthaiga North's Parkside Villas, Muthaiga",,,,01/07/2024,"['Hospital', 'School', 'Shopping Centre']",/listings/05-ac-land-for-sale-muthaiga-3615621,land,sale,"KSh 50,000,000"
Land in Spring Valley,"Spring Valley, Westlands",,,,20/04/2024,"['Bus Stop', 'Sea View', 'Shopping Centre']",/listings/land-for-sale-spring-valley-3615494,land,sale,"KSh 90,000,000"
Commercial Land at Thigiri Ridge,"78, Thigiri Ridge, Thigiri, Westlands",,,,26/04/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Sea View', 'Shopping Centre']",/listings/commercial-land-for-sale-thigiri-3615370,land,sale,"KSh 180,000,000"
0.125 ac Residential Land in Kajiado County,Kajiado County,,,,29/07/2024,[],/listings/0125-ac-residential-land-for-sale-kajiado-3615136,land,sale,"KSh 650,000"
Land at Namanga Rd,"Namanga Rd, Namanga",,,,18/06/2024,"['Bus Stop', 'Scenic View', 'School', 'Shopping Centre']",/listings/land-for-sale-namanga-3614976,land,sale,Price not communicated
Land in Embu,Embu,,,,27/06/2024,[],/listings/land-for-sale-embu-3613985,land,sale,"KSh 4,000,000"
1.25 ac Land at Nairobi Dam,"NAIROBI DAM, Langata",,,1 ac,13/06/2024,"['Bus Stop', 'Scenic View', 'School', 'Shopping Centre']",/listings/125-ac-land-for-sale-langata-3613759,land,sale,"KSh 120,000,000"
505 m² Land at Ruiru,"Mwalimu Farm, RUIRU, Eastern ByPass, Ruiru",,,505 m²,29/06/2024,[],/listings/505-m2-land-for-sale-eastern-bypass-3613645,land,sale,"KSh 695,000"
0.0331 ha Residential Land at Juja Farm,"ATHI/MUKUYU-INI AREA, JUJA FARM, Juja",,,,11/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Shopping Centre']",/listings/00331-ha-residential-land-for-sale-juja-1-3613642,land,sale,"KSh 499,000"
0.23 ac Commercial Land at Sigona,"Sigona, Kikuyu Town, Kikuyu",,,,22/11/2023,"['Bus Stop', 'Hospital', 'School', 'Shopping Centre']",/listings/023-ac-commercial-land-for-sale-kikuyu-town-3613201,land,sale,"KSh 15,500,000"
Residential Land at Mimosa Road,"88, Mimosa Road, Runda, Westlands",,,,26/04/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Shopping Centre']",/listings/residential-land-for-sale-runda-3613011,land,sale,"KSh 55,000,000"
Land in Membley,"Membley, Ruiru",,,,27/06/2024,[],/listings/land-for-sale-membley-3613000,land,sale,"KSh 10,500,000"
500 m² Land at Kilifi,"Mavueni, Kilifi",,,500 m²,01/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Shopping Centre']",/listings/500-m2-land-for-sale-kilifi-town-3612638,land,sale,"KSh 750,000"
3 ac Land at Kilifi,"Mnarani, Kilifi",,,3 ac,01/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Sea View', 'Shopping Centre']",/listings/3-ac-land-for-sale-kilifi-town-3612637,land,sale,"KSh 105,000,000"
10 ac Land at Kikambala,"Sun&Sand, Kikambala",,,10 ac,01/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Sea View', 'Shopping Centre']",/listings/10-ac-land-for-sale-kikambala-3612636,land,sale,"KSh 300,000,000"
20 ac Land at Kikambala,"Sultan Palace, Kikambala",,,20 ac,01/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Sea View', 'Shopping Centre']",/listings/20-ac-land-for-sale-kikambala-3612634,land,sale,"KSh 700,000,000"
2.5 ac Land at Kikambala,"Sultan Palace, Kikambala",,,2 ac,01/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Sea View', 'Shopping Centre']",/listings/25-ac-land-for-sale-kikambala-3612633,land,sale,"KSh 50,000,000"
Residential Land at Rosslyn Green,"777, Rosslyn Green, Rosslyn, Westlands",,,,26/04/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Shopping Centre']",/listings/residential-land-for-sale-rosslyn-3612210,land,sale,Price not communicated
Residential Land at Ruiru- Kibichoi Route,"Ruiru- Kibichoi Route, Ruiru",,,,11/06/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Shopping Centre']",/listings/residential-land-for-sale-ruiru-3612149,land,sale,"KSh 1,495,000"
Land in Ruaraka,Ruaraka,,,,05/02/2024,[],/listings/land-for-sale-ruaraka-3612119,land,sale,"KSh 12,000,000"
1.5 ac Land in Watamu,Watamu,,,1 ac,05/06/2024,"['Bus Stop', 'Hospital', 'School', 'Sea View', 'Shopping Centre']",/listings/15-ac-land-for-sale-watamu-3611929,land,sale,"KSh 365,000,000"
2.3 ac Commercial Land in Malindi,Malindi,,,2 ac,05/06/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Shopping Centre']",/listings/23-ac-commercial-land-for-sale-malindi-3611921,land,sale,"KSh 45,000,000"
0.2 ha Commercial Land in Ndeiya,"Ndeiya, Limuru",,,,22/11/2023,"['Bus Stop', 'Hospital', 'School', 'Shopping Centre']",/listings/02-ha-commercial-land-for-sale-ndeiya-3611653,land,sale,"KSh 10,000,000"
0.05 ha Residential Land at Kamangu,"Kamangu, Kinoo, Kikuyu",,,,22/11/2023,"['Bus Stop', 'Hospital', 'School', 'Shopping Centre']",/listings/005-ha-residential-land-for-sale-kinoo-3611115,land,sale,"KSh 2,300,000"
Land in Kamakis,"Kamakis, Ruiru",,,,06/06/2024,"['Bus Stop', 'School', 'Shopping Centre']",/listings/land-for-sale-kamakis-3611531,land,sale,"KSh 4,300,000"
Commercial Land in Kilimani,Kilimani,,,,06/06/2024,"['Bus Stop', 'Hospital', 'School', 'Shopping Centre']",/listings/commercial-land-for-sale-kilimani-3611427,land,sale,"KSh 16,500,000"
0.36 ac Land in Parklands,"Parklands, Westlands",,,,03/06/2024,"['Bus Stop', 'Hospital', 'School', 'Shopping Centre']",/listings/036-ac-land-for-sale-parklands-3610824,land,sale,"KSh 125,000,000"
Land at Kitisuru Kirawa,"67, Kitisuru Kirawa, Kitisuru, Westlands",,,,26/04/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Shopping Centre']",/listings/land-for-sale-kitisuru-3609872,land,sale,"KSh 1,800,000,000"
Land at Kitisuru Road,"09, Kitisuru Road, Kitisuru, Westlands",,,,26/04/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Shopping Centre']",/listings/land-for-sale-kitisuru-3609871,land,sale,"KSh 3,000,000,000"
Land in Juja,Juja,,,,05/02/2024,[],/listings/land-for-sale-juja-3609417,land,sale,"KSh 20,000,000"
0.1 ha Residential Land at Tulivu Estate,"Tulivu Estate, Ngong Road",,,,22/11/2023,"['Bus Stop', 'Hospital', 'School', 'Shopping Centre']",/listings/01-ha-residential-land-for-sale-ngong-road-3609105,land,sale,"KSh 7,500,000"
0.25 ac Land at Katani Road,"Katani road, Syokimau",,,,12/06/2024,"['Bus Stop', 'Hospital', 'School', 'Shopping Centre']",/listings/025-ac-land-for-sale-syokimau-3608533,land,sale,"KSh 11,000,000"
5 ac Land at Runda Muringa,"Muringa, Runda Muringa, Runda, Westlands",,,5 ac,29/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Shopping Centre']",/listings/5-ac-land-for-sale-runda-3609103,land,sale,"KSh 175,000,000"
Residential Land in Kitisuru,"Kitisuru, Westlands",,,,03/06/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Shopping Centre']",/listings/residential-land-for-sale-kitisuru-3609023,land,sale,"KSh 56,000,000"
22 ac Land at Malindi,"Mayungu, Malindi",,,22 ac,01/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Sea View', 'Shopping Centre']",/listings/22-ac-land-for-sale-malindi-3608860,land,sale,"KSh 374,000,000"
"10,000 ft² Land at Greenwood","Greenwood, Nyali Area, Nyali",,,10000 ft²,05/07/2024,"['Bus Stop', 'Hospital', 'School', 'Shopping Centre']",/listings/10000-ft2-land-for-sale-nyali-area-3608442,land,sale,"KSh 27,000,000"
0.05 ha Residential Land in Nanyuki,Nanyuki,,,,22/11/2023,"['Bus Stop', 'Hospital', 'School', 'Shopping Centre']",/listings/005-ha-residential-land-for-sale-nanyuki-3607765,land,sale,"KSh 1,200,000"
Residential Land in Thome,"Thome, Roysambu",,,,06/06/2024,"['Bus Stop', 'Hospital', 'School', 'Shopping Centre']",/listings/residential-land-for-sale-thome-3607572,land,sale,"KSh 28,000,000"
Land in Ridgeways,Ridgeways,,,,05/02/2024,[],/listings/land-for-sale-ridgeways-3607580,land,sale,"KSh 46,500,000"
0.05 ha Residential Land at Lusigetti,"Lusigetti, Kikuyu Town, Kikuyu",,,,22/11/2023,"['Bus Stop', 'Hospital', 'School', 'Shopping Centre']",/listings/005-ha-residential-land-for-sale-kikuyu-town-3607161,land,sale,"KSh 2,600,000"
0.73 ac Land at Amboseli Road,"Amboseli Road, Lavington",,,,29/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Shopping Centre']",/listings/073-ac-land-for-sale-lavington-3606778,land,sale,"KSh 125,000,000"
Commercial Land in Kisaju,Kisaju,,,,06/06/2024,"['Bus Stop', 'Hospital', 'School', 'Shopping Centre']",/listings/commercial-land-for-sale-kisaju-3606729,land,sale,"KSh 65,000,000"
420 m² Residential Land at Rwamburi Rd,"Rwamburi Rd, Ndeiya, Limuru",,,420 m²,09/07/2024,[],/listings/420-m2-residential-land-for-sale-ndeiya-3415929,land,sale,"KSh 749,000"
0.75 ac Commercial Land at Mpaka Road,"Mpaka Road, Westlands Area, Westlands",,,,01/07/2024,"['Hospital', 'Shopping Centre']",/listings/075-ac-commercial-land-for-sale-westlands-area-3606062,land,sale,"KSh 360,000,000"
1 ac Land at Tuder,"tuder, Tuder, Tudor, Mombasa Island",,,1 ac,07/05/2024,"['Bus Stop', 'School', 'Sea View']",/listings/1-ac-land-for-sale-tudor-3605890,land,sale,"KSh 180,000,000"
0.5 ac Residential Land in Langata,Langata,,,,20/04/2024,"['Bus Stop', 'Scenic View', 'School', 'Shopping Centre']",/listings/05-ac-residential-land-for-sale-langata-3605552,land,sale,"KSh 70,000,000"
Residential Land at Fortsmith Rd. Uthiru,"Fortsmith Rd. Uthiru, Uthiru",,,,20/06/2024,"['Bus Stop', 'School', 'Shopping Centre']",/listings/residential-land-for-sale-uthiru-3605022,land,sale,"KSh 18,000,000"
Residential Land at Kirawa Road,"KIRAWA ROAD, Kitisuru, Westlands",,,,20/06/2024,['Shopping Centre'],/listings/residential-land-for-sale-kitisuru-3605017,land,sale,"KSh 27,000,000"
6 ac Land at Mtwapa Creekside,"Aloo drive, Mtwapa creekside, Mtwapa",,,6 ac,01/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Sea View', 'Shopping Centre']",/listings/6-ac-land-for-sale-mtwapa-3604937,land,sale,"KSh 60,000,000"
Land in Thika Road,Thika Road,,,,05/02/2024,[],/listings/land-for-sale-thika-road-3604729,land,sale,"KSh 14,500,000"
2 ac Land at Northern Bypass Rd,"Northern Bypass Rd, Runda, Westlands",,,2 ac,18/06/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Shopping Centre']",/listings/2-ac-land-for-sale-runda-3604076,land,sale,"KSh 230,000,000"
0.05 ha Residential Land in Kamangu,Kamangu,,,,22/11/2023,"['Bus Stop', 'Hospital', 'School', 'Shopping Centre']",/listings/005-ha-residential-land-for-sale-kamangu-3603436,land,sale,"KSh 2,500,000"
2.5 ac Land at Mtwapa Creekside,"Aloo drive, Mtwapa creekside, Mtwapa",,,2 ac,01/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Sea View', 'Shopping Centre']",/listings/25-ac-land-for-sale-mtwapa-3603317,land,sale,"KSh 22,000,000"
0.1 ha Residential Land at Lusigetti,"Lusigetti, Kikuyu Town, Kikuyu",,,,22/11/2023,"['Bus Stop', 'Hospital', 'School', 'Shopping Centre']",/listings/01-ha-residential-land-for-sale-kikuyu-town-3603205,land,sale,"KSh 5,000,000"
5 ac Land at Burguret,"Burguret, Nanyuki",,,5 ac,11/07/2024,"['Bus Stop', 'Hospital', 'Scenic View', 'School', 'Shopping Centre']",/listings/5-ac-land-for-sale-nanyuki-3603106,land,sale,"KSh 15,000,000"
11 ac Land at Isinya,"Near Inkiito Manom School, Isinya",,,11 ac,09/07/2024,"['Bus Stop', 'Scenic View', 'School', 'Shopping Centre']",/listings/11-ac-land-for-sale-isinya-3603006,land,sale,"KSh 2,500,000"
Land in Joska,"Joska, Kamulu Joska Malaa",,,,29/07/2024,[],/listings/land-for-sale-joska-3602274,land,sale,"KSh 2,800,000"
Residential Land at Shanzu Road,"88, Shanzu Road, Spring Valley, Westlands",,,,26/04/2024,"['Bus Stop', 'Hospital', 'School']",/listings/residential-land-for-sale-spring-valley-3602511,land,sale,"KSh 360,000,000"
0.05 ha Commercial Land in Kikuyu Town,"Kikuyu Town, Kikuyu",,,,22/11/2023,"['Bus Stop', 'Hospital', 'School', 'Shopping Centre']",/listings/005-ha-commercial-land-for-sale-kikuyu-town-3599318,land,sale,"KSh 12,500,000"
"9,308 m² Land in Ngara",Ngara,,,9308 m²,05/02/2024,[],/listings/9308-m2-land-for-sale-ngara-3383481,land,sale,"KSh 380,000,000"
"11,332 m² Land in Spring Valley","Spring Valley, Westlands",,,11332 m²,05/02/2024,[],/listings/11332-m2-land-for-sale-spring-valley-3384771,land,sale,"KSh 310,000,000"
